dataset,round,budget,repetition,method,achieved_gain,oracle_gain,regret,improving
credit-g,1,16,0,random_best,0.012643978681368018,0.03471119879387602,0.022067220112508,1.0
credit-g,1,16,0,contextual_plus_one,0.012643978681368018,0.03471119879387602,0.022067220112508,1.0
credit-g,1,16,1,random_best,0.004519227497772171,0.03471119879387602,0.030191971296103848,1.0
credit-g,1,16,1,contextual_plus_one,0.004519227497772171,0.03471119879387602,0.030191971296103848,1.0
credit-g,1,16,2,random_best,0.0233124147138718,0.03471119879387602,0.01139878408000422,1.0
credit-g,1,16,2,contextual_plus_one,0.0233124147138718,0.03471119879387602,0.01139878408000422,1.0
credit-g,1,16,3,random_best,0.021506675375305095,0.03471119879387602,0.013204523418570924,1.0
credit-g,1,16,3,contextual_plus_one,0.021506675375305095,0.03471119879387602,0.013204523418570924,1.0
credit-g,1,16,4,random_best,0.009478899160864307,0.03471119879387602,0.025232299633011712,1.0
credit-g,1,16,4,contextual_plus_one,0.009478899160864307,0.03471119879387602,0.025232299633011712,1.0
credit-g,1,32,0,random_best,0.029153414936054223,0.03471119879387602,0.005557783857821796,1.0
credit-g,1,32,0,contextual_plus_one,0.029153414936054223,0.03471119879387602,0.005557783857821796,1.0
credit-g,1,32,1,random_best,0.03090361525521712,0.03471119879387602,0.0038075835386588985,1.0
credit-g,1,32,1,contextual_plus_one,0.03090361525521712,0.03471119879387602,0.0038075835386588985,1.0
credit-g,1,32,2,random_best,0.016353130527511472,0.03471119879387602,0.018358068266364547,1.0
credit-g,1,32,2,contextual_plus_one,0.016353130527511472,0.03471119879387602,0.018358068266364547,1.0
credit-g,1,32,3,random_best,0.018602566601464476,0.03471119879387602,0.016108632192411543,1.0
credit-g,1,32,3,contextual_plus_one,0.018602566601464476,0.03471119879387602,0.016108632192411543,1.0
credit-g,1,32,4,random_best,0.006123733077262494,0.03471119879387602,0.028587465716613525,1.0
credit-g,1,32,4,contextual_plus_one,0.006123733077262494,0.03471119879387602,0.028587465716613525,1.0
credit-g,1,64,0,random_best,0.02076380862112892,0.03471119879387602,0.013947390172747098,1.0
credit-g,1,64,0,contextual_plus_one,0.022815138405564483,0.03471119879387602,0.011896060388311536,1.0
credit-g,1,64,1,random_best,0.024044335331329103,0.03471119879387602,0.010666863462546916,1.0
credit-g,1,64,1,contextual_plus_one,0.024044335331329103,0.03471119879387602,0.010666863462546916,1.0
credit-g,1,64,2,random_best,0.03106794884449937,0.03471119879387602,0.003643249949376648,1.0
credit-g,1,64,2,contextual_plus_one,0.03106794884449937,0.03471119879387602,0.003643249949376648,1.0
credit-g,1,64,3,random_best,0.020295797758253298,0.03471119879387602,0.014415401035622721,1.0
credit-g,1,64,3,contextual_plus_one,0.020295797758253298,0.03471119879387602,0.014415401035622721,1.0
credit-g,1,64,4,random_best,0.02544099998605459,0.03471119879387602,0.009270198807821428,1.0
credit-g,1,64,4,contextual_plus_one,0.02544099998605459,0.03471119879387602,0.009270198807821428,1.0
credit-g,1,128,0,random_best,0.02697091418439107,0.03471119879387602,0.007740284609484949,1.0
credit-g,1,128,0,contextual_plus_one,0.02697091418439107,0.03471119879387602,0.007740284609484949,1.0
credit-g,1,128,1,random_best,0.03106794884449937,0.03471119879387602,0.003643249949376648,1.0
credit-g,1,128,1,contextual_plus_one,0.03106794884449937,0.03471119879387602,0.003643249949376648,1.0
credit-g,1,128,2,random_best,0.03320240401869401,0.03471119879387602,0.0015087947751820097,1.0
credit-g,1,128,2,contextual_plus_one,0.03320240401869401,0.03471119879387602,0.0015087947751820097,1.0
credit-g,1,128,3,random_best,0.020661324731603703,0.03471119879387602,0.014049874062272316,1.0
credit-g,1,128,3,contextual_plus_one,0.020661324731603703,0.03471119879387602,0.014049874062272316,1.0
credit-g,1,128,4,random_best,0.018682488756951388,0.03471119879387602,0.01602871003692463,1.0
credit-g,1,128,4,contextual_plus_one,0.022798765575908098,0.03471119879387602,0.011912433217967922,1.0
credit-g,1,256,0,random_best,0.022573721995054197,0.03471119879387602,0.012137476798821822,1.0
credit-g,1,256,0,contextual_plus_one,0.022573721995054197,0.03471119879387602,0.012137476798821822,1.0
credit-g,1,256,1,random_best,0.028643539023563203,0.03471119879387602,0.0060676597703128166,1.0
credit-g,1,256,1,contextual_plus_one,0.028643539023563203,0.03471119879387602,0.0060676597703128166,1.0
credit-g,1,256,2,random_best,0.031555838958122806,0.03471119879387602,0.003155359835753213,1.0
credit-g,1,256,2,contextual_plus_one,0.031555838958122806,0.03471119879387602,0.003155359835753213,1.0
credit-g,1,256,3,random_best,0.03437985794473991,0.03471119879387602,0.00033134084913610806,1.0
credit-g,1,256,3,contextual_plus_one,0.03437985794473991,0.03471119879387602,0.00033134084913610806,1.0
credit-g,1,256,4,random_best,0.03437985794473991,0.03471119879387602,0.00033134084913610806,1.0
credit-g,1,256,4,contextual_plus_one,0.03437985794473991,0.03471119879387602,0.00033134084913610806,1.0
credit-g,2,16,0,random_best,0.0032402940092730037,0.02125182571737827,0.018011531708105266,1.0
credit-g,2,16,0,contextual_plus_one,0.0032402940092730037,0.02125182571737827,0.018011531708105266,1.0
credit-g,2,16,1,random_best,-0.00033199070948763953,0.02125182571737827,0.02158381642686591,0.0
credit-g,2,16,1,contextual_plus_one,-0.00033199070948763953,0.02125182571737827,0.02158381642686591,0.0
credit-g,2,16,2,random_best,0.00467663181649508,0.02125182571737827,0.01657519390088319,1.0
credit-g,2,16,2,contextual_plus_one,0.00467663181649508,0.02125182571737827,0.01657519390088319,1.0
credit-g,2,16,3,random_best,0.0043197592290312725,0.02125182571737827,0.016932066488346997,1.0
credit-g,2,16,3,contextual_plus_one,0.0043197592290312725,0.02125182571737827,0.016932066488346997,1.0
credit-g,2,16,4,random_best,0.006692681134751466,0.02125182571737827,0.014559144582626804,1.0
credit-g,2,16,4,contextual_plus_one,0.006692681134751466,0.02125182571737827,0.014559144582626804,1.0
credit-g,2,32,0,random_best,0.008629406352272884,0.02125182571737827,0.012622419365105386,1.0
credit-g,2,32,0,contextual_plus_one,0.008629406352272884,0.02125182571737827,0.012622419365105386,1.0
credit-g,2,32,1,random_best,0.0032651686970257,0.02125182571737827,0.01798665702035257,1.0
credit-g,2,32,1,contextual_plus_one,0.0032651686970257,0.02125182571737827,0.01798665702035257,1.0
credit-g,2,32,2,random_best,0.0042998046187509575,0.02125182571737827,0.016952021098627312,1.0
credit-g,2,32,2,contextual_plus_one,0.0042998046187509575,0.02125182571737827,0.016952021098627312,1.0
credit-g,2,32,3,random_best,0.01016394504596807,0.02125182571737827,0.0110878806714102,1.0
credit-g,2,32,3,contextual_plus_one,0.01016394504596807,0.02125182571737827,0.0110878806714102,1.0
credit-g,2,32,4,random_best,0.00962154537865828,0.02125182571737827,0.01163028033871999,1.0
credit-g,2,32,4,contextual_plus_one,0.00962154537865828,0.02125182571737827,0.01163028033871999,1.0
credit-g,2,64,0,random_best,0.008223429997114895,0.02125182571737827,0.013028395720263375,1.0
credit-g,2,64,0,contextual_plus_one,0.008223429997114895,0.02125182571737827,0.013028395720263375,1.0
credit-g,2,64,1,random_best,0.00961426126131476,0.02125182571737827,0.01163756445606351,1.0
credit-g,2,64,1,contextual_plus_one,0.00961426126131476,0.02125182571737827,0.01163756445606351,1.0
credit-g,2,64,2,random_best,0.013968750933668395,0.02125182571737827,0.007283074783709875,1.0
credit-g,2,64,2,contextual_plus_one,0.013968750933668395,0.02125182571737827,0.007283074783709875,1.0
credit-g,2,64,3,random_best,0.007110640853554173,0.02125182571737827,0.014141184863824097,1.0
credit-g,2,64,3,contextual_plus_one,0.007110640853554173,0.02125182571737827,0.014141184863824097,1.0
credit-g,2,64,4,random_best,0.017750064164739565,0.02125182571737827,0.0035017615526387047,1.0
credit-g,2,64,4,contextual_plus_one,0.017750064164739565,0.02125182571737827,0.0035017615526387047,1.0
credit-g,2,128,0,random_best,0.00852584011301738,0.02125182571737827,0.01272598560436089,1.0
credit-g,2,128,0,contextual_plus_one,0.00852584011301738,0.02125182571737827,0.01272598560436089,1.0
credit-g,2,128,1,random_best,0.011310011467797365,0.02125182571737827,0.009941814249580905,1.0
credit-g,2,128,1,contextual_plus_one,0.011310011467797365,0.02125182571737827,0.009941814249580905,1.0
credit-g,2,128,2,random_best,0.010716042719295882,0.02125182571737827,0.010535782998082388,1.0
credit-g,2,128,2,contextual_plus_one,0.010716042719295882,0.02125182571737827,0.010535782998082388,1.0
credit-g,2,128,3,random_best,0.007694553936739401,0.02125182571737827,0.013557271780638869,1.0
credit-g,2,128,3,contextual_plus_one,0.007694553936739401,0.02125182571737827,0.013557271780638869,1.0
credit-g,2,128,4,random_best,0.008128418476894772,0.02125182571737827,0.013123407240483498,1.0
credit-g,2,128,4,contextual_plus_one,0.008128418476894772,0.02125182571737827,0.013123407240483498,1.0
credit-g,2,256,0,random_best,0.011694062225779067,0.02125182571737827,0.009557763491599203,1.0
credit-g,2,256,0,contextual_plus_one,0.011694062225779067,0.02125182571737827,0.009557763491599203,1.0
credit-g,2,256,1,random_best,0.0112571647776476,0.02125182571737827,0.00999466093973067,1.0
credit-g,2,256,1,contextual_plus_one,0.0112571647776476,0.02125182571737827,0.00999466093973067,1.0
credit-g,2,256,2,random_best,0.012391806047201581,0.02125182571737827,0.008860019670176689,1.0
credit-g,2,256,2,contextual_plus_one,0.012391806047201581,0.02125182571737827,0.008860019670176689,1.0
credit-g,2,256,3,random_best,0.011494707132629678,0.02125182571737827,0.009757118584748592,1.0
credit-g,2,256,3,contextual_plus_one,0.011494707132629678,0.02125182571737827,0.009757118584748592,1.0
credit-g,2,256,4,random_best,0.013052855114645767,0.02125182571737827,0.008198970602732503,1.0
credit-g,2,256,4,contextual_plus_one,0.013052855114645767,0.02125182571737827,0.008198970602732503,1.0
credit-g,3,16,0,random_best,-0.0064712536624855765,0.014340498947454594,0.02081175260994017,0.0
credit-g,3,16,0,contextual_plus_one,-0.0064712536624855765,0.014340498947454594,0.02081175260994017,0.0
credit-g,3,16,1,random_best,0.005106278402504882,0.014340498947454594,0.009234220544949712,1.0
credit-g,3,16,1,contextual_plus_one,0.005106278402504882,0.014340498947454594,0.009234220544949712,1.0
credit-g,3,16,2,random_best,0.0046261326877394815,0.014340498947454594,0.009714366259715113,1.0
credit-g,3,16,2,contextual_plus_one,0.0046261326877394815,0.014340498947454594,0.009714366259715113,1.0
credit-g,3,16,3,random_best,0.005606836527390691,0.014340498947454594,0.008733662420063903,1.0
credit-g,3,16,3,contextual_plus_one,0.005606836527390691,0.014340498947454594,0.008733662420063903,1.0
credit-g,3,16,4,random_best,-0.0021704822304851046,0.014340498947454594,0.0165109811779397,0.0
credit-g,3,16,4,contextual_plus_one,-0.0021704822304851046,0.014340498947454594,0.0165109811779397,0.0
credit-g,3,32,0,random_best,0.003260079392604087,0.014340498947454594,0.011080419554850507,1.0
credit-g,3,32,0,contextual_plus_one,0.007303390456945114,0.014340498947454594,0.0070371084905094805,1.0
credit-g,3,32,1,random_best,-0.003356865110202001,0.014340498947454594,0.017697364057656595,0.0
credit-g,3,32,1,contextual_plus_one,-0.003356865110202001,0.014340498947454594,0.017697364057656595,0.0
credit-g,3,32,2,random_best,0.00498609939279232,0.014340498947454594,0.009354399554662274,1.0
credit-g,3,32,2,contextual_plus_one,0.00498609939279232,0.014340498947454594,0.009354399554662274,1.0
credit-g,3,32,3,random_best,0.0048642192876136026,0.014340498947454594,0.009476279659840992,1.0
credit-g,3,32,3,contextual_plus_one,0.009399443910882987,0.014340498947454594,0.004941055036571607,1.0
credit-g,3,32,4,random_best,0.003920272161256788,0.014340498947454594,0.010420226786197806,1.0
credit-g,3,32,4,contextual_plus_one,0.003920272161256788,0.014340498947454594,0.010420226786197806,1.0
credit-g,3,64,0,random_best,0.008027113477380998,0.014340498947454594,0.006313385470073596,1.0
credit-g,3,64,0,contextual_plus_one,0.008027113477380998,0.014340498947454594,0.006313385470073596,1.0
credit-g,3,64,1,random_best,0.004129282474069795,0.014340498947454594,0.010211216473384799,1.0
credit-g,3,64,1,contextual_plus_one,0.004129282474069795,0.014340498947454594,0.010211216473384799,1.0
credit-g,3,64,2,random_best,0.00438038106654548,0.014340498947454594,0.009960117880909114,1.0
credit-g,3,64,2,contextual_plus_one,0.0079096830577014,0.014340498947454594,0.006430815889753194,1.0
credit-g,3,64,3,random_best,0.00034266089774981356,0.014340498947454594,0.01399783804970478,1.0
credit-g,3,64,3,contextual_plus_one,0.00034266089774981356,0.014340498947454594,0.01399783804970478,1.0
credit-g,3,64,4,random_best,0.002897550819365602,0.014340498947454594,0.011442948128088992,1.0
credit-g,3,64,4,contextual_plus_one,0.002897550819365602,0.014340498947454594,0.011442948128088992,1.0
credit-g,3,128,0,random_best,0.0023606271012903135,0.014340498947454594,0.01197987184616428,1.0
credit-g,3,128,0,contextual_plus_one,0.009704657841635211,0.014340498947454594,0.004635841105819383,1.0
credit-g,3,128,1,random_best,0.0031414922973422854,0.014340498947454594,0.011199006650112309,1.0
credit-g,3,128,1,contextual_plus_one,0.0031414922973422854,0.014340498947454594,0.011199006650112309,1.0
credit-g,3,128,2,random_best,0.005106278402504882,0.014340498947454594,0.009234220544949712,1.0
credit-g,3,128,2,contextual_plus_one,0.005106278402504882,0.014340498947454594,0.009234220544949712,1.0
credit-g,3,128,3,random_best,0.0034099426954227186,0.014340498947454594,0.010930556252031876,1.0
credit-g,3,128,3,contextual_plus_one,0.0034099426954227186,0.014340498947454594,0.010930556252031876,1.0
credit-g,3,128,4,random_best,0.009947946998480894,0.014340498947454594,0.0043925519489737,1.0
credit-g,3,128,4,contextual_plus_one,0.009947946998480894,0.014340498947454594,0.0043925519489737,1.0
credit-g,3,256,0,random_best,0.009816077932990719,0.014340498947454594,0.004524421014463875,1.0
credit-g,3,256,0,contextual_plus_one,0.009816077932990719,0.014340498947454594,0.004524421014463875,1.0
credit-g,3,256,1,random_best,0.008481837852169605,0.014340498947454594,0.005858661095284989,1.0
credit-g,3,256,1,contextual_plus_one,0.008481837852169605,0.014340498947454594,0.005858661095284989,1.0
credit-g,3,256,2,random_best,0.012724165057595493,0.014340498947454594,0.0016163338898591006,1.0
credit-g,3,256,2,contextual_plus_one,0.012724165057595493,0.014340498947454594,0.0016163338898591006,1.0
credit-g,3,256,3,random_best,0.01007993185679762,0.014340498947454594,0.004260567090656975,1.0
credit-g,3,256,3,contextual_plus_one,0.01007993185679762,0.014340498947454594,0.004260567090656975,1.0
credit-g,3,256,4,random_best,0.006440740301577819,0.014340498947454594,0.007899758645876775,1.0
credit-g,3,256,4,contextual_plus_one,0.006440740301577819,0.014340498947454594,0.007899758645876775,1.0
credit-g,4,16,0,random_best,0.003721248523109011,0.008350526645783118,0.0046292781226741075,1.0
credit-g,4,16,0,contextual_plus_one,0.003721248523109011,0.008350526645783118,0.0046292781226741075,1.0
credit-g,4,16,1,random_best,-0.0032271359865240767,0.008350526645783118,0.011577662632307195,0.0
credit-g,4,16,1,contextual_plus_one,-0.0032271359865240767,0.008350526645783118,0.011577662632307195,0.0
credit-g,4,16,2,random_best,0.0033794500082245382,0.008350526645783118,0.00497107663755858,1.0
credit-g,4,16,2,contextual_plus_one,0.0033794500082245382,0.008350526645783118,0.00497107663755858,1.0
credit-g,4,16,3,random_best,-0.0031065317187563,0.008350526645783118,0.011457058364539419,0.0
credit-g,4,16,3,contextual_plus_one,-0.0031065317187563,0.008350526645783118,0.011457058364539419,0.0
credit-g,4,16,4,random_best,-0.002661068551298995,0.008350526645783118,0.011011595197082114,0.0
credit-g,4,16,4,contextual_plus_one,-0.002661068551298995,0.008350526645783118,0.011011595197082114,0.0
credit-g,4,32,0,random_best,-0.001819559890583966,0.008350526645783118,0.010170086536367084,0.0
credit-g,4,32,0,contextual_plus_one,-0.001819559890583966,0.008350526645783118,0.010170086536367084,0.0
credit-g,4,32,1,random_best,-0.002374376195677208,0.008350526645783118,0.010724902841460326,0.0
credit-g,4,32,1,contextual_plus_one,-0.002374376195677208,0.008350526645783118,0.010724902841460326,0.0
credit-g,4,32,2,random_best,-0.0003072334451101888,0.008350526645783118,0.008657760090893307,0.0
credit-g,4,32,2,contextual_plus_one,-0.0003072334451101888,0.008350526645783118,0.008657760090893307,0.0
credit-g,4,32,3,random_best,-0.005163690817867661,0.008350526645783118,0.01351421746365078,0.0
credit-g,4,32,3,contextual_plus_one,-0.004551891639194394,0.008350526645783118,0.012902418284977513,0.0
credit-g,4,32,4,random_best,0.003721248523109011,0.008350526645783118,0.0046292781226741075,1.0
credit-g,4,32,4,contextual_plus_one,0.003721248523109011,0.008350526645783118,0.0046292781226741075,1.0
credit-g,4,64,0,random_best,0.003972224101323085,0.008350526645783118,0.004378302544460033,1.0
credit-g,4,64,0,contextual_plus_one,0.003972224101323085,0.008350526645783118,0.004378302544460033,1.0
credit-g,4,64,1,random_best,0.006258221863708224,0.008350526645783118,0.002092304782074894,1.0
credit-g,4,64,1,contextual_plus_one,0.006258221863708224,0.008350526645783118,0.002092304782074894,1.0
credit-g,4,64,2,random_best,-0.002607679006014163,0.008350526645783118,0.010958205651797281,0.0
credit-g,4,64,2,contextual_plus_one,-0.002607679006014163,0.008350526645783118,0.010958205651797281,0.0
credit-g,4,64,3,random_best,0.008267509380634197,0.008350526645783118,8.301726514892138e-05,1.0
credit-g,4,64,3,contextual_plus_one,0.008267509380634197,0.008350526645783118,8.301726514892138e-05,1.0
credit-g,4,64,4,random_best,0.0005097669124509152,0.008350526645783118,0.007840759733332203,1.0
credit-g,4,64,4,contextual_plus_one,0.0005097669124509152,0.008350526645783118,0.007840759733332203,1.0
credit-g,4,128,0,random_best,0.003501798815098711,0.008350526645783118,0.004848727830684407,1.0
credit-g,4,128,0,contextual_plus_one,0.003501798815098711,0.008350526645783118,0.004848727830684407,1.0
credit-g,4,128,1,random_best,-0.0007970276689672762,0.008350526645783118,0.009147554314750395,0.0
credit-g,4,128,1,contextual_plus_one,-0.0007970276689672762,0.008350526645783118,0.009147554314750395,0.0
credit-g,4,128,2,random_best,0.0020102749781701346,0.008350526645783118,0.006340251667612984,1.0
credit-g,4,128,2,contextual_plus_one,0.0020102749781701346,0.008350526645783118,0.006340251667612984,1.0
credit-g,4,128,3,random_best,0.0012256118882796319,0.008350526645783118,0.007124914757503487,1.0
credit-g,4,128,3,contextual_plus_one,0.0012256118882796319,0.008350526645783118,0.007124914757503487,1.0
credit-g,4,128,4,random_best,0.003972224101323085,0.008350526645783118,0.004378302544460033,1.0
credit-g,4,128,4,contextual_plus_one,0.003972224101323085,0.008350526645783118,0.004378302544460033,1.0
credit-g,4,256,0,random_best,0.0014342689505126294,0.008350526645783118,0.006916257695270489,1.0
credit-g,4,256,0,contextual_plus_one,0.0014342689505126294,0.008350526645783118,0.006916257695270489,1.0
credit-g,4,256,1,random_best,0.002696002760799787,0.008350526645783118,0.005654523884983331,1.0
credit-g,4,256,1,contextual_plus_one,0.002696002760799787,0.008350526645783118,0.005654523884983331,1.0
credit-g,4,256,2,random_best,0.008267509380634197,0.008350526645783118,8.301726514892138e-05,1.0
credit-g,4,256,2,contextual_plus_one,0.008267509380634197,0.008350526645783118,8.301726514892138e-05,1.0
credit-g,4,256,3,random_best,0.004458077818335127,0.008350526645783118,0.003892448827447992,1.0
credit-g,4,256,3,contextual_plus_one,0.004458077818335127,0.008350526645783118,0.003892448827447992,1.0
credit-g,4,256,4,random_best,0.0029505013191938323,0.008350526645783118,0.005400025326589286,1.0
credit-g,4,256,4,contextual_plus_one,0.008350526645783118,0.008350526645783118,0.0,1.0
