git_commit,git_dirty,dataset,task_generation_seed,seed,split,model,hyperparameters,training_seconds,extrapolation_multiplier,parameter_count,program_complexity,regime_count,residual_usage,compiled_metric,status,error,mae,rmse,r2,nrmse,relative_error
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.8470769389532506,8.0,60,2,1,0.0,0.0,ok,,4.547473508864641e-12,6.507814330688532e-11,1.0,2.36583898182356e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.8470769389532506,8.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,iid_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008530900813639164,1.0,-1,,1,0.0,,ok,,2.3007485746055636,4.285888247875596,-0.001415223014364031,1.0007073613271584,1.0067398763635083
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008530900813639164,2.0,-1,,1,0.0,,ok,,0.46824671668582596,0.5546562531905002,-1.4944263941472316,1.5793753176959655,1.2939506247365307
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008530900813639164,4.0,-1,,1,0.0,,ok,,0.624308715468942,0.7646254818953753,-5.086110578193156,2.4670043733632,2.472509380136053
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0008530900813639164,8.0,-1,,1,0.0,,ok,,1.0575617943204634,1.314100023427103,-21.822168365361538,4.777255317162935,6.214066133994611
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,iid_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4012334141880274,1.0,-1,,1,0.0,,ok,,1.5107819259605775,3.7506435735842563,0.233090543609893,0.875733667498348,0.4299470043004504
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4012334141880274,2.0,-1,,1,0.0,,ok,,1.0519542432800257,1.308943637503286,-12.89199949820172,3.7271972711679378,3.072937430267948
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4012334141880274,4.0,-1,,1,0.0,,ok,,1.0499603583233221,1.3047132518528881,-16.720356357540837,4.209555363401322,3.980302103605247
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.4012334141880274,8.0,-1,,1,0.0,,ok,,1.1438239396536278,1.382825595650554,-24.271724477147963,5.027099012069283,7.304570149724544
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,iid_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.29163051093928516,1.0,-1,,1,0.0,,ok,,2.1927922659680235,4.259840933065068,0.010719911310996144,0.9946256022690165,0.9192197308792383
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.29163051093928516,2.0,-1,,1,0.0,,ok,,13.882758572712191,15.635268888967268,-1981.1365734590374,44.521192408324346,40.82893042894719
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.29163051093928516,4.0,-1,,1,0.0,,ok,,67.91128448304153,87.95775276337643,-80535.09249340811,283.7888167166002,248.62732247797547
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.29163051093928516,8.0,-1,,1,0.0,,ok,,410.6497062733206,573.698374191222,-4349779.050699831,2085.6126319860623,2259.3739556270357
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,iid_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.7635205751284957,1.0,-1,,1,0.0,,ok,,0.9569302059486517,3.327318401816427,0.39643891984875956,0.7768919359545705,0.20744883127332603
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.7635205751284957,2.0,-1,,1,0.0,,ok,,1.2289190434239572,1.5950256648576966,-19.628051977981745,4.5418115304338365,2.6279199186682063
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.7635205751284957,4.0,-1,,1,0.0,,ok,,2.2266628218931146,3.08888619996665,-98.32215208884864,9.966049974229941,5.886167505780508
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.7635205751284957,8.0,-1,,1,0.0,,ok,,4.372928119332755,6.485641886240354,-554.9119227339422,23.5777845170818,17.09693767392796
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,iid_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40703461901284754,1.0,-1,,1,0.0,,ok,,2.186898232817043,4.253899284046293,0.013477693049279593,0.9932382931354995,0.9343724482093652
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40703461901284754,2.0,-1,,1,0.0,,ok,,9.752971014320792,14.81376374386381,-1778.318499819042,42.18196889452936,17.938189957180512
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40703461901284754,4.0,-1,,1,0.0,,ok,,57.14154418285398,112.78592923975842,-132418.56241478596,363.89498816937004,116.43180118725076
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,0,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.40703461901284754,8.0,-1,,1,0.0,,ok,,698.3651349591555,1407.9388004808936,-26197967.39984567,5118.395100013838,2220.8110683491795
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,1.0,60,2,1,0.0,0.0,ok,,8.185452315956354e-12,7.700149758790476e-11,1.0,1.797899548772098e-11,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,1.0,60,2,1,0.0,0.0,ok,,8.185452315956354e-12,7.700149758790476e-11,1.0,1.797899548772098e-11,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,1.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,2.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,2.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,2.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,4.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,4.0,60,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,4.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-soft,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,8.0,60,2,1,0.0,0.0,ok,,4.547473508864641e-12,6.507814330688532e-11,1.0,2.36583898182356e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-hard,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,8.0,60,2,1,0.0,0.0,ok,,4.547473508864641e-12,6.507814330688532e-11,1.0,2.36583898182356e-10,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,TabALU-compiled,"{""device"": ""cuda:0"", ""discrete_warm_start"": true, ""end_temperature"": 0.12, ""entropy_weight"": 0.0002, ""epochs"": 600, ""gradient_clip"": 5.0, ""learning_rate"": 0.025, ""n_nodes"": 3, ""operators"": [""identity"", ""add"", ""subtract"", ""multiply"", ""safe_divide"", ""abs"", ""square""], ""patience"": 150, ""selector"": ""straight_through_gumbel"", ""start_temperature"": 2.0, ""weight_decay"": 1e-05}",3.3943120799958706,8.0,0,2,1,0.0,0.0,ok,,0.0,0.0,1.0,0.0,0.0
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010604029521346092,1.0,-1,,1,0.0,,ok,,2.3007485746055636,4.285888247875596,-0.001415223014364031,1.0007073613271584,1.0067398763635083
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010604029521346092,2.0,-1,,1,0.0,,ok,,0.46824671668582596,0.5546562531905002,-1.4944263941472316,1.5793753176959655,1.2939506247365307
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010604029521346092,4.0,-1,,1,0.0,,ok,,0.624308715468942,0.7646254818953753,-5.086110578193156,2.4670043733632,2.472509380136053
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,Linear,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.0010604029521346092,8.0,-1,,1,0.0,,ok,,1.0575617943204634,1.314100023427103,-21.822168365361538,4.777255317162935,6.214066133994611
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.37889033695682883,1.0,-1,,1,0.0,,ok,,1.4779876172681385,3.726447594358972,0.24295352882876542,0.8700841747619794,0.40655630780933383
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.37889033695682883,2.0,-1,,1,0.0,,ok,,1.1444652767578307,1.4320720332922243,-15.628481560872334,4.077803521612136,3.153496871453659
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.37889033695682883,4.0,-1,,1,0.0,,ok,,1.1475706043923113,1.4369047465031404,-20.493060595396344,4.636060892114807,4.3467866496207215
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,RandomForest,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.37889033695682883,8.0,-1,,1,0.0,,ok,,1.2583240886304012,1.5335713767737533,-30.081934940106574,5.575117482179777,7.39249560515124
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.24962297291494906,1.0,-1,,1,0.0,,ok,,2.1927922659680235,4.259840933065068,0.010719911310996144,0.9946256022690165,0.9192197308792383
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.24962297291494906,2.0,-1,,1,0.0,,ok,,13.882758572712191,15.635268888967268,-1981.1365734590374,44.521192408324346,40.82893042894719
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.24962297291494906,4.0,-1,,1,0.0,,ok,,67.91128448304153,87.95775276337643,-80535.09249340811,283.7888167166002,248.62732247797547
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,PolynomialSR,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.24962297291494906,8.0,-1,,1,0.0,,ok,,410.6497062733206,573.698374191222,-4349779.050699831,2085.6126319860623,2259.3739556270357
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.6915012451354414,1.0,-1,,1,0.0,,ok,,0.8827732514095032,3.167576368838864,0.45300079900856827,0.7395939433171635,0.19199755920974948
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.6915012451354414,2.0,-1,,1,0.0,,ok,,0.6301364044993534,0.8633454843693799,-5.04354986390709,2.4583632489742215,1.4374911610410224
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.6915012451354414,4.0,-1,,1,0.0,,ok,,1.6608521702000871,2.3536105359830066,-56.66489470711068,7.59374049511245,4.766482751607583
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,MLP,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.6915012451354414,8.0,-1,,1,0.0,,ok,,3.803088697725798,5.313403278100987,-372.11749892274474,19.31624960810832,16.343066740012176
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,iid_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.441682263975963,1.0,-1,,1,0.0,,ok,,2.168750382848998,4.251408912064593,0.014632439883068726,0.9926568189041626,0.9237155175182284
c000f06e0b8c6989d62ece8a769bbf269910a9b8,True,program-202608500,202608500,1,ood_test,EQL,"{""budget"": ""configs/baseline_search_spaces.yaml""}",0.441682263975963,2.0,-1,,1,0.0,,ok,,9.502208476074884,13.092727351283685,-1388.898589339975,37.28134371693133,20.942647895749417
