dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
phoneme,classification,tabm_d,1,Raw,representation,rbf_reference,-1,True,validation,0.27823566931032584,0.0,0.4802112521138042,False
phoneme,classification,tabm_d,1,Raw,representation,rbf_reference,-1,True,test,0.3313458844398033,0.0,0.4802112521138042,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,validation,0.2847141645480533,0.10631653973049464,0.4749135009478777,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,test,0.3447806055556267,0.08635457780149192,0.4749135009478777,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,validation,0.2846314035788786,0.09384731708333276,0.3725967449136078,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,test,0.32058239408318495,0.08631172748734867,0.3725967449136078,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,validation,0.26245545745074345,0.0930661890613411,0.4512572397943586,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,test,0.340705445204486,0.09559585432960593,0.4512572397943586,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,validation,0.2532739131237535,0.07551441720600695,0.415876979008317,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,test,0.327788438695091,0.08524705760996541,0.415876979008317,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,validation,0.29141463559877245,0.09669801994541125,0.5033980840817094,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,test,0.3427848169134932,0.08932975122774235,0.5033980840817094,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,validation,0.2885678011449151,0.09742767322461193,0.4497592239640653,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,test,0.34178461135530025,0.09138659935396624,0.4497592239640653,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,validation,0.28944751740834673,0.10982103985551318,0.3549945570994168,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,test,0.3313490051756274,0.10170273075765239,0.3549945570994168,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,validation,0.28130499209586,0.08509776994087788,0.3949933869298547,False
phoneme,classification,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,test,0.3453775540393874,0.08046959574757916,0.3949933869298547,False
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.2928793856680876,0.0,0.3754802739713341,False
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.3569385381416157,0.0,0.3754802739713341,False
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.2928793856680876,0.0,0.0,True
phoneme,classification,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.3569385381416157,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.28443436902842734,0.0,0.4550796840339899,False
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.33845306246694,0.0,0.4550796840339899,False
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.28443436902842734,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.33845306246694,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.2765345773100269,0.0,0.6041844950523227,False
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.3291740005894517,0.0,0.6041844950523227,False
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.2765345773100269,0.0,0.0,True
phoneme,classification,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.3291740005894517,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,validation,0.30326384650167737,0.0,0.3667923940811306,False
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__rbf_reference,-1,True,test,0.32217152761552326,0.0,0.3667923940811306,False
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.30326384650167737,0.0,0.0,True
phoneme,classification,tabm_d,1,GramDistance,representation,gram_distance__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.32217152761552326,0.0,0.0,True
phoneme,classification,tabm_d,1,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,validation,0.3134823086071875,0.0,0.27533512213267386,False
phoneme,classification,tabm_d,1,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__rbf_reference,-1,True,test,0.33791666949470356,0.0,0.27533512213267386,False
phoneme,classification,tabm_d,1,NystromGram,representation,nystrom_gram__nystrom_degeneracy_v3__orthogonal_all__m0,0,False,validation,0.3134823086071875,0.0,0.0,True
