dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
credit-g,classification,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,validation,0.473389936465799,0.0,0.5017101529520005,False
credit-g,classification,controlled_mlp,2,Raw,representation,rbf_reference,-1,True,test,0.4906803187663125,0.0,0.5017101529520005,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,validation,0.47866484216117866,0.08048922651320603,0.5902846760582179,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m0,0,False,test,0.5073909125362667,0.07933763945110696,0.5902846760582179,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,validation,0.47473810154185186,0.0695524811765387,0.5224021561443806,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m1,1,False,test,0.5091746666549899,0.07433694965302676,0.5224021561443806,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,validation,0.47650635792261886,0.08513106599124963,0.652143829036504,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m2,2,False,test,0.511560033449606,0.08590950552642157,0.652143829036504,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,validation,0.47191269938955804,0.07421365004011667,0.5866684468928725,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m3,3,False,test,0.5041331007856739,0.07653322898078842,0.5866684468928725,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,validation,0.47235987480292396,0.08102525771784758,0.2435958001296967,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m4,4,False,test,0.5065999398331418,0.07856984362750954,0.2435958001296967,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,validation,0.47103386321237195,0.07984081502202038,0.4854059400968253,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m5,5,False,test,0.5035180673613159,0.07918135069443624,0.4854059400968253,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,validation,0.4772800493636484,0.07627647827273923,0.8086865788791329,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m6,6,False,test,0.5106277543916478,0.07608445500753226,0.8086865788791329,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,validation,0.4724702751321656,0.07600351835636518,0.6048730330076069,False
credit-g,classification,controlled_mlp,2,Raw,representation,orthogonal_all__m7,7,False,test,0.505774076697003,0.07538824353723098,0.6048730330076069,False
