dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
credit-g,classification,catboost,2,Raw,representation,rbf_reference,-1,True,validation,0.4416928739076262,0.0,0.361411863937974,False
credit-g,classification,catboost,2,Raw,representation,rbf_reference,-1,True,test,0.4794926873386611,0.0,0.361411863937974,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m0,0,False,validation,0.454250952869023,0.0867338758801572,0.2854593170341104,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m0,0,False,test,0.4871774616250801,0.08415577590706713,0.2854593170341104,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m1,1,False,validation,0.44469679461981765,0.08472361479974268,0.4416419339831918,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m1,1,False,test,0.48158266928280274,0.08186841710097037,0.4416419339831918,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m2,2,False,validation,0.4534143465468756,0.08878474345272609,0.2882043838035315,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m2,2,False,test,0.49035483585711004,0.08586070387414346,0.2882043838035315,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m3,3,False,validation,0.4821524215248747,0.101163018538904,0.2500223098322749,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m3,3,False,test,0.4992063604075648,0.10550610154921473,0.2500223098322749,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m4,4,False,validation,0.44851236836320485,0.08809441648621953,0.4032268701121211,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m4,4,False,test,0.49941605555883894,0.09742317795056657,0.4032268701121211,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m5,5,False,validation,0.46433709969601233,0.09085390034503465,0.4311964369844645,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m5,5,False,test,0.46957016879729396,0.09330102620823577,0.4311964369844645,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m6,6,False,validation,0.43516748658645305,0.09173491686367402,0.3804811518639326,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m6,6,False,test,0.494159052160032,0.09664181172785204,0.3804811518639326,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m7,7,False,validation,0.4492891623307534,0.08278531060576655,0.3424795810133219,False
credit-g,classification,catboost,2,Raw,representation,orthogonal_all__m7,7,False,test,0.4919963957600145,0.08376703745899693,0.3424795810133219,False
credit-g,classification,catboost,2,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.43892001116104923,0.0,0.46446222881786525,False
credit-g,classification,catboost,2,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.4896394727696692,0.0,0.46446222881786525,False
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.43892001116104923,0.0,0.0,True
credit-g,classification,catboost,2,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.4896394727696692,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.45121096750826695,0.0,1.073468656046316,False
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.47288248827678686,0.0,1.073468656046316,False
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.45121096750826695,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.47288248827678686,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.4537810543107109,0.0,0.6058455558959395,False
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.4946230547860123,0.0,0.6058455558959395,False
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.4537810543107109,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.4946230547860123,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.4537810543107109,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.4946230547860123,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.4537810543107109,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.4946230547860123,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.4537810543107109,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.4946230547860123,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.4537810543107109,0.0,0.0,True
credit-g,classification,catboost,2,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.4946230547860123,0.0,0.0,True
