dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
house_16H,regression,tabm_d,1,Raw,representation,rbf_reference,-1,True,validation,41706.9354698743,0.0,0.6238424661569297,False
house_16H,regression,tabm_d,1,Raw,representation,rbf_reference,-1,True,test,33142.88866885011,0.0,0.6238424661569297,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,validation,43210.7813529539,0.16861176609683456,0.4596534050069749,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m0,0,False,test,33741.7290974672,0.23694783175629697,0.4596534050069749,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,validation,44279.85815837676,0.19975800720513717,0.5959214910399169,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m1,1,False,test,33543.244279601466,0.24305588595015884,0.5959214910399169,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,validation,43066.8305844921,0.17596665135625622,0.5941616101190448,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m2,2,False,test,33608.66341131367,0.23581390015601938,0.5941616101190448,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,validation,44495.77054451007,0.20229187464136641,0.667063700966537,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m3,3,False,test,32683.431410359757,0.2617655540392973,0.667063700966537,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,validation,44654.30308995359,0.20645476308557983,0.5231928410939872,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m4,4,False,test,32963.82163408184,0.2595166992763225,0.5231928410939872,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,validation,43791.07779257326,0.2006534748101917,0.4529998120851815,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m5,5,False,test,33058.55590735404,0.24646387910002068,0.4529998120851815,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,validation,46477.23476027358,0.23626168247322707,0.635144542902708,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m6,6,False,test,34397.78858745804,0.2561562871042929,0.635144542902708,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,validation,43092.16441376709,0.18900511820232505,0.6156206890009344,False
house_16H,regression,tabm_d,1,Raw,representation,orthogonal_all__m7,7,False,test,31985.969128171386,0.23618097150506176,0.6156206890009344,False
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,42805.02357726034,0.0,0.3509270439390093,False
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,34986.20456194663,0.0,0.3509270439390093,False
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,42805.02357726034,0.0,0.0,True
house_16H,regression,tabm_d,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,34986.20456194663,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,41952.46817609994,0.0,0.5461099098902196,False
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,32311.806285034945,0.0,0.5461099098902196,False
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,41952.46817609994,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,32311.806285034945,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,42207.67762417694,0.0,0.5505515330005437,False
house_16H,regression,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,31933.824048679133,0.0,0.5505515330005437,False
house_16H,regression,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,42207.67762417694,0.0,0.0,True
house_16H,regression,tabm_d,1,GramAnchor-m8,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,31933.824048679133,0.0,0.0,True
