dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
credit-g,classification,catboost,1,Raw,representation,rbf_reference,-1,True,validation,0.4794797084553505,0.0,0.3415230100508779,False
credit-g,classification,catboost,1,Raw,representation,rbf_reference,-1,True,test,0.48639422465103727,0.0,0.3415230100508779,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m0,0,False,validation,0.43562281580509765,0.09644379358968504,0.3823895680252462,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m0,0,False,test,0.4857797451398042,0.0923847180178175,0.3823895680252462,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m1,1,False,validation,0.45696490679467267,0.06586996921545295,0.3042266319971531,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m1,1,False,test,0.5001229628150935,0.07646942597566317,0.3042266319971531,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m2,2,False,validation,0.4663741832601268,0.08812986622608456,0.2719526989385485,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m2,2,False,test,0.4885783528267701,0.07530693686096214,0.2719526989385485,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m3,3,False,validation,0.4693480461265869,0.07949383920875441,0.3021126769017428,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m3,3,False,test,0.49962855491059643,0.07869624966535398,0.3021126769017428,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m4,4,False,validation,0.45519754531045986,0.09845300890905433,0.3818571651354432,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m4,4,False,test,0.48483595459821943,0.08613590874152605,0.3818571651354432,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m5,5,False,validation,0.48209689898392244,0.07884781436289807,0.30453906301409,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m5,5,False,test,0.4988956708710221,0.07062942514802759,0.30453906301409,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m6,6,False,validation,0.44636392387017415,0.08875754322961962,0.4322661289479583,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m6,6,False,test,0.47994344080774454,0.09016533129606542,0.4322661289479583,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m7,7,False,validation,0.4383917802158237,0.09219007311058619,0.4761944490019232,False
credit-g,classification,catboost,1,Raw,representation,orthogonal_all__m7,7,False,test,0.5045398235692446,0.1020067023332638,0.4761944490019232,False
credit-g,classification,catboost,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.44407439671727955,0.0,0.43345885910093784,False
credit-g,classification,catboost,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.49189175371077765,0.0,0.43345885910093784,False
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.44407439671727955,0.0,0.0,True
credit-g,classification,catboost,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.49189175371077765,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.46237726848238186,0.0,1.2254826321732253,False
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,test,0.4875884358209197,0.0,1.2254826321732253,False
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m0,0,False,test,0.4875884358209197,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m1,1,False,test,0.4875884358209197,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m2,2,False,test,0.4875884358209197,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m3,3,False,test,0.4875884358209197,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m4,4,False,test,0.4875884358209197,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m5,5,False,test,0.4875884358209197,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m6,6,False,test,0.4875884358209197,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,validation,0.46237726848238186,0.0,0.0,True
credit-g,classification,catboost,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__orthogonal_all__m7,7,False,test,0.4875884358209197,0.0,0.0,True
