dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
phoneme,classification,tabpfn_2_6,1,Raw,representation,rbf_reference,-1,True,validation,0.27549584802062976,0.0,1.0357513318303972,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,rbf_reference,-1,True,test,0.2720780444511647,0.0,1.0357513318303972,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m0,0,False,validation,0.26732349052246124,0.09542482591739282,2.768883226905018,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m0,0,False,test,0.27836010740951667,0.09388000951757171,2.768883226905018,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m1,1,False,validation,0.27238591166878695,0.08165377471435091,1.4801146849058568,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m1,1,False,test,0.28121471805467024,0.08723438152568408,1.4801146849058568,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m2,2,False,validation,0.2589490175996586,0.09152778988475486,1.4807602078653872,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m2,2,False,test,0.28684315358081913,0.10009100582015054,1.4807602078653872,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m3,3,False,validation,0.259861624270074,0.09157465536927212,1.325386449927464,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m3,3,False,test,0.2911032786803576,0.10452256549142729,1.325386449927464,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m4,4,False,validation,0.2717395219035269,0.08177727713846444,1.514160990016535,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m4,4,False,test,0.288302724312321,0.09113602521640786,1.514160990016535,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m5,5,False,validation,0.28702844425578916,0.09345158531739654,1.44297418394126,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m5,5,False,test,0.2897902283265893,0.09418447622922448,1.44297418394126,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m6,6,False,validation,0.2676855675029985,0.08383818896910882,1.630342585965991,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m6,6,False,test,0.28296414875330256,0.09044338180948815,1.630342585965991,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m7,7,False,validation,0.264071035608184,0.0965110245579528,1.5476094740442932,False
phoneme,classification,tabpfn_2_6,1,Raw,representation,orthogonal_all__m7,7,False,test,0.28701368047470377,0.09134644618612166,1.5476094740442932,False
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.27527840103463397,0.0,0.18046256084926426,False
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.2972483675528209,0.0,0.18046256084926426,False
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m1,1,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m2,2,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m3,3,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m4,4,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m5,5,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m6,6,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,validation,0.27527840103463397,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,PCA,representation,pca__v1__orthogonal_all__m7,7,False,test,0.2972483675528209,0.0,0.0,True
phoneme,classification,tabpfn_2_6,1,GramAnchor,representation,gram_anchor__pivot_tie_v2__rbf_reference,-1,True,validation,0.2734449977877124,0.0,0.3168195690959692,False
