dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,task_error,disagreement,fit_seconds,prediction_reused_due_to_coordinate_identity
credit-g,classification,tabpfn_2_6,0,Raw,representation,rbf_reference,-1,True,validation,0.4414543250930153,0.0,0.2226408361457288,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,rbf_reference,-1,True,test,0.49047607869120724,0.0,0.2226408361457288,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m0,0,False,validation,0.4446971587268257,0.050877950633938365,2.111541615100577,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m0,0,False,test,0.4979689270993283,0.05278260650962828,2.111541615100577,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m1,1,False,validation,0.4421079533596277,0.0431971063446263,2.100942377001047,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m1,1,False,test,0.4894153853800985,0.044468479768654,2.100942377001047,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m2,2,False,validation,0.4462236624726474,0.04594661228270376,2.4231135880108923,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m2,2,False,test,0.4932949358945497,0.04567090326876828,2.4231135880108923,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m3,3,False,validation,0.44517630448612583,0.06106920509016977,1.4643108039163053,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m3,3,False,test,0.5042830597471918,0.06478382693951863,1.4643108039163053,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m4,4,False,validation,0.4437745802586638,0.05462131554313469,1.476649465970695,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m4,4,False,test,0.5053935533256033,0.051907545212224876,1.476649465970695,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m5,5,False,validation,0.45597180762597417,0.05181126931786347,1.1948862948920578,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m5,5,False,test,0.49898106661744424,0.05152893878030388,1.1948862948920578,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m6,6,False,validation,0.44219837517671845,0.05038162915967547,1.4025157880969346,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m6,6,False,test,0.4985589105342069,0.05359124270876587,1.4025157880969346,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m7,7,False,validation,0.43813868985127546,0.04903085751750213,1.3462293101474645,False
credit-g,classification,tabpfn_2_6,0,Raw,representation,orthogonal_all__m7,7,False,test,0.4908161390071843,0.048276344837510796,1.3462293101474645,False
credit-g,classification,tabpfn_2_6,0,PCA,representation,pca__v1__rbf_reference,-1,True,validation,0.43041372647564013,0.0,0.2910655098967254,False
credit-g,classification,tabpfn_2_6,0,PCA,representation,pca__v1__rbf_reference,-1,True,test,0.49088177233098984,0.0,0.2910655098967254,False
credit-g,classification,tabpfn_2_6,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,validation,0.43041372647564013,0.0,0.0,True
credit-g,classification,tabpfn_2_6,0,PCA,representation,pca__v1__orthogonal_all__m0,0,False,test,0.49088177233098984,0.0,0.0,True
