dataset,problem_type,model,seed,feature,feature_index,empirical_rank,block_dimension,spectrum_entropy,largest_nonzero_singular_value,smallest_nonzero_singular_value,condition_proxy,mean_gram_diagonal,embedding_type,raw_input_block_orbit_relative_frobenius,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,raw_one_block_orbit_disagreement,basis_disagreement_benefit,gram_one_block_validation_loss,gram_one_block_fit_seconds,raw_one_block_fit_seconds,selection_split
waveform-5000,classification,tabpfn_2_6,2,x1,0,8,8,0.8804117186894157,35.24232528839395,0.28908597611366477,121.90949475368924,1.7482012386033938,RBF,1.4777212001661297,0.2659538926321842,0.26582973680115246,1.0985143048053567,-0.0001241558310317581,-0.00046683216328578553,0.8325604121731724,-0.0001491253117688878,False,0.003993241310673597,0.003993241310673597,0.26582973680115246,0.48647633101791143,4.148743568919599,validation_only
waveform-5000,classification,tabpfn_2_6,2,x2,1,8,8,1.0038833003876926,30.776615513563332,0.6663244372628798,46.18863393332409,1.5138835714203764,RBF,1.3474044220609473,0.2659538926321842,0.2715396256435778,1.0985143048053567,0.00558573301139359,0.02100263679583999,0.8325604121731724,0.00670910234227154,False,0.01296961047638888,0.01296961047638888,0.2715396256435778,0.41301215603016317,5.712855932302773,validation_only
waveform-5000,classification,tabpfn_2_6,2,x3,2,8,8,1.0419523146285676,30.632655734863857,0.6703554464979657,45.696139107831975,1.4907016475113894,RBF,1.5011630806020342,0.2659538926321842,0.2667276413241321,1.0985143048053567,0.0007737486919479064,0.0029093339611990766,0.8325604121731724,0.0009293604171356718,False,0.00789228809390923,0.00789228809390923,0.2667276413241321,0.7580471450928599,5.142185847042128,validation_only
waveform-5000,classification,tabpfn_2_6,2,x4,3,8,8,1.0930562665216599,28.92606800563871,0.9667732775690862,29.920218811148967,1.4363673956791014,RBF,1.3926024707127422,0.2659538926321842,0.26810821164360077,1.0985143048053567,0.00215431901141655,0.008100347733567433,0.8325604121731724,0.002587582810709539,False,0.01627572610986286,0.01627572610986286,0.26810821164360077,0.6639379800762981,4.677794094197452,validation_only
waveform-5000,classification,tabpfn_2_6,2,x5,4,8,8,1.059330268299003,30.82911470378168,0.6522911702533559,47.262811624151475,1.543899438068239,RBF,1.4496893215394075,0.2659538926321842,0.26912762974017973,1.0985143048053567,0.0031737371079955112,0.01193341100062336,0.8325604121731724,0.0038120201988842274,False,0.021392746301230885,0.021392746301230885,0.26912762974017973,0.46666227211244404,4.874190458096564,validation_only
waveform-5000,classification,tabpfn_2_6,2,x6,5,8,8,1.1083862758515057,30.036873350434153,0.7444993101833748,40.34506538768436,1.5357827098560781,RBF,1.462813606900262,0.2659538926321842,0.2697448322691907,1.0985143048053567,0.0037909396370064963,0.014254123523017533,0.8325604121731724,0.004553350821847606,False,0.019434827131547507,0.019434827131547507,0.2697448322691907,0.6245187888853252,4.791566647356376,validation_only
waveform-5000,classification,tabpfn_2_6,2,x7,6,8,8,1.0639219755524922,30.627396786044205,0.6850879004781669,44.70579142423531,1.5845849334566144,RBF,1.4758124666233519,0.2659538926321842,0.27017782547263813,1.0985143048053567,0.0042239328404539145,0.01588219972510663,0.8325604121731724,0.005073425037623981,False,0.014936098667471084,0.014936098667471084,0.27017782547263813,0.3401124430820346,4.64306209445931,validation_only
waveform-5000,classification,tabpfn_2_6,2,x8,7,8,8,1.1488418735788248,28.174860631472914,1.0984250725347822,25.650234445627827,1.4316032319690069,RBF,1.3579255584781915,0.2659538926321842,0.2700884679720632,1.0985143048053567,0.0041345753398789875,0.015546211032891815,0.8325604121731724,0.004966096489126601,False,0.011875924486802074,0.011875924486802074,0.2700884679720632,0.5137956738471985,3.7724862543400377,validation_only
waveform-5000,classification,tabpfn_2_6,2,x9,8,8,8,1.1066092856123706,29.106619749653028,0.9699799702704759,30.00744411406427,1.4410899266554398,RBF,1.3946603975956127,0.2659538926321842,0.2635292003659143,1.0985143048053567,-0.002424692266269901,-0.009116964757583994,0.8325604121731724,-0.0029123319230864,False,0.023853788516546695,0.023853788516546695,0.2635292003659143,0.28703184984624386,4.617234764853492,validation_only
waveform-5000,classification,tabpfn_2_6,2,x10,9,8,8,1.10902570647948,30.60363723367261,0.6600317679221943,46.36691553501137,1.549465735390338,RBF,1.3853789943643993,0.2659538926321842,0.2632607604594639,1.0985143048053567,-0.002693132172720325,-0.010126312294458283,0.8325604121731724,-0.0032347588635527795,False,0.019755480344895746,0.019755480344895746,0.2632607604594639,0.9211022530216724,3.643632587278262,validation_only
waveform-5000,classification,tabpfn_2_6,2,x11,10,8,8,0.9798506262237848,33.84961340827678,0.3450998926177256,98.0864211562439,1.7356685305604358,RBF,1.4966382513937582,0.2659538926321842,0.2658366470484933,1.0985143048053567,-0.00011724558369091698,-0.00044084928605676887,0.8325604121731724,-0.00014082531666966878,False,0.0166837369888043,0.0166837369888043,0.2658366470484933,0.40267004212364554,4.761074454989284,validation_only
waveform-5000,classification,tabpfn_2_6,2,x12,11,8,8,1.1309033884245465,28.40706162591892,1.0187219447512357,27.8850001929189,1.4082888973189178,RBF,1.3987661959787447,0.2659538926321842,0.26257947848415747,1.0985143048053567,-0.0033744141480267498,-0.012687966754799803,0.8325604121731724,-0.004053056209120921,False,0.02642563348753671,0.02642563348753671,0.26257947848415747,0.5357673671096563,4.311985582578927,validation_only
waveform-5000,classification,tabpfn_2_6,2,x13,12,8,8,0.9601498614922909,33.84304575736664,0.3592622505871824,94.20150795707917,1.7116861392902698,RBF,1.3784900032687544,0.2659538926321842,0.2692894469542554,1.0985143048053567,0.003335554322071166,0.012541851856570706,0.8325604121731724,0.004006381126583486,False,0.017091614377342856,0.017091614377342856,0.2692894469542554,0.6062790700234473,4.758185695391148,validation_only
waveform-5000,classification,tabpfn_2_6,2,x14,13,8,8,1.083816428661583,29.240732225560766,0.882396293143655,33.137868384948376,1.4831516192271204,RBF,1.3293576508639626,0.2659538926321842,0.26533132257753467,1.0985143048053567,-0.0006225700546495516,-0.002340894688503656,0.8325604121731724,-0.0007477776333665708,False,0.013523690458453369,0.013523690458453369,0.26533132257753467,0.7187057079281658,4.169797821901739,validation_only
waveform-5000,classification,tabpfn_2_6,2,x15,14,8,8,1.0556940435410693,31.220542654931386,0.5673694710389519,55.02682863383742,1.6169486461544054,RBF,1.3544908945418936,0.2659538926321842,0.26577714083817433,1.0985143048053567,-0.00017675179400988839,-0.0006645956269357454,0.8325604121731724,-0.00021229906133601273,False,0.019521727913644513,0.019521727913644513,0.26577714083817433,0.9495452158153057,4.958027763990685,validation_only
waveform-5000,classification,tabpfn_2_6,2,x16,15,8,8,1.070273290119163,30.51489720282805,0.7297510790208447,41.815487609517355,1.5349398823707827,RBF,1.3807102054761076,0.2659538926321842,0.27270808124716883,1.0985143048053567,0.006754188614984613,0.025396088578126943,0.8325604121731724,0.008112550772567532,False,0.020867458293159922,0.020867458293159922,0.27270808124716883,0.4392075091600418,4.008095073979348,validation_only
waveform-5000,classification,tabpfn_2_6,2,x17,16,8,8,1.099240598112918,30.254045469407178,0.7255789659411302,41.696420223766296,1.5581704477593306,RBF,1.3904451556589872,0.2659538926321842,0.2712847397762106,1.0985143048053567,0.005330847144026374,0.020044253126984556,0.8325604121731724,0.006402955348443301,False,0.02223017854996017,0.02223017854996017,0.2712847397762106,0.4122715159319341,4.671951808035374,validation_only
waveform-5000,classification,tabpfn_2_6,2,x18,17,8,8,1.050220817895895,30.950165667863047,0.6688166631268316,46.27600861971016,1.5259349479383288,RBF,1.356050458368835,0.2659538926321842,0.27109567016150043,1.0985143048053567,0.005141777529316216,0.019333341875267546,0.8325604121731724,0.00617586117972509,False,0.012830482876988066,0.012830482876988066,0.27109567016150043,0.5131271600257605,5.247363137314096,validation_only
waveform-5000,classification,tabpfn_2_6,2,x19,18,8,8,1.1168405515174582,28.767839918074007,0.968553538064277,29.701858273698093,1.406762494041101,RBF,1.4311040117325036,0.2659538926321842,0.2710626724990234,1.0985143048053567,0.005108779866839164,0.01920926900628086,0.8325604121731724,0.00613622722404502,False,0.0039651398960620496,0.0039651398960620496,0.2710626724990234,0.555472434964031,4.501587437000126,validation_only
