panel,dataset,problem_type,model,seed,method,family,split,alpha,selected_alpha,invariant_feature_fraction,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,inference_passes,inference_multiplier,raw_task_error,method_task_error,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,tau,selected_candidate,selection_key,selected_features,selected_blocks,invariant_dimension_fraction,input_dimension,raw_input_dimension,input_dimension_ratio,fit_seconds,predict_seconds
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,Raw,fixed,validation,0.0,0.0,,True,0.1627191360308088,0.1627191360308088,0.20684310037824225,0.0,1,1.0,0.08935578690921671,0.08935578690921671,0.08935578690921671,0.08935578690921671,0.11356964071464133,0.0,0.0,0.024213853805424623,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,Raw,fixed,test,0.0,0.0,,True,0.161042693830292,0.161042693830292,0.21837335760866503,0.0,1,1.0,0.09324984849553618,0.09324984849553618,0.09324984849553618,0.09324984849553618,0.12041162161748488,0.0,0.0,0.0271617731219487,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,Raw+Gram@0.5,fixed,validation,0.5,0.5,,False,0.1627191360308088,0.0813595680154044,0.10342155018912112,0.5,2,2.0,0.08935578690921671,0.08867354685543428,0.08935578690921671,0.08867354685543428,0.11356964071464133,-0.0006822400537824236,-0.007635096476466183,0.024213853805424623,-0.028175608032686705,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,Raw+Gram@0.5,fixed,test,0.5,0.5,,False,0.161042693830292,0.080521346915146,0.10918667880433251,0.5,2,2.0,0.09324984849553618,0.09139989900276221,0.09324984849553618,0.09139989900276221,0.12041162161748488,-0.001849949492773964,-0.01983863269078148,0.0271617731219487,-0.06810856877672207,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,Raw+Gram@0.75,fixed,validation,0.75,0.75,,False,0.1627191360308088,0.0406797840077022,0.05171077509456056,0.75,2,2.0,0.08935578690921671,0.0906392203434294,0.08935578690921671,0.0906392203434294,0.11356964071464133,0.001283433434212694,0.014363182045686991,0.024213853805424623,0.05300409610655066,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,Raw+Gram@0.75,fixed,test,0.75,0.75,,False,0.161042693830292,0.040260673457573,0.054593339402166256,0.75,2,2.0,0.09324984849553618,0.09278580529370373,0.09324984849553618,0.09278580529370373,0.12041162161748488,-0.00046404320183245085,-0.004976342689228759,0.0271617731219487,-0.017084422277920803,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,PureGram,fixed,validation,1.0,1.0,,False,0.1627191360308088,0.0,0.0,1.0,1,1.0,0.08935578690921671,0.09403938057775922,0.08935578690921671,0.09403938057775922,0.11356964071464133,0.004683593668542513,0.05241511300550606,0.024213853805424623,0.19342619750571255,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,PureGram,fixed,test,1.0,1.0,,False,0.161042693830292,0.0,0.0,1.0,1,1.0,0.09324984849553618,0.09564784425198937,0.09324984849553618,0.09564784425198937,0.12041162161748488,0.0023979957564531917,0.025715813967976394,0.0271617731219487,0.08828568538905274,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,GuardedGram-G2-g0p0-t01,G2,validation,0.5,0.5,,False,0.1627191360308088,0.0813595680154044,0.10342155018912112,0.5,2,2.0,0.08935578690921671,0.08867354685543428,0.08935578690921671,0.08867354685543428,0.11356964071464133,-0.0006822400537824236,-0.007635096476466183,0.024213853805424623,-0.028175608032686705,False,,,,,,,,,,,
guarded_new_untouched_prospective,bank32nh,regression,controlled_mlp,0,GuardedGram-G2-g0p0-t01,G2,test,0.5,0.5,,False,0.161042693830292,0.080521346915146,0.10918667880433251,0.5,2,2.0,0.09324984849553618,0.09139989900276221,0.09324984849553618,0.09139989900276221,0.12041162161748488,-0.001849949492773964,-0.01983863269078148,0.0271617731219487,-0.06810856877672207,False,,,,,,,,,,,
