dataset,problem_type,model,seed,candidate,features,family,selection_key,selected_blocks,selected_dimensions,invariant_feature_fraction,invariant_dimension_fraction,validation_C,validation_raw_loss,validation_method_loss,input_dimension,raw_input_dimension,fit_seconds,predict_seconds,stage
steel-plates-fault,classification,tabicl_v2,0,stage_7,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25""]",BlockGuard-Greedy,n21__f41a70ac078667b3,21,168,0.875,0.875,0.0016186339343988703,0.000731848439757674,0.0017762783575808485,379,211,0.3102472829632461,0.14462342811748385,7.0
steel-plates-fault,classification,tabicl_v2,0,stage_8,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25"",""V9"",""V17"",""V16""]",BlockGuard-Greedy,n24__13a3e3b0860a6402,24,192,1.0,1.0,0.002451568247040624,0.000731848439757674,0.0023137325016073106,403,211,0.0,0.0,8.0
steel-plates-fault,classification,tabicl_v2,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.000731848439757674,0.000731848439757674,211,211,0.0,0.0,
steel-plates-fault,classification,tabicl_v2,1,very_safe_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27""]",BlockGuard-Grouped,n6__b63cf777177fc861,6,48,0.25,0.25,-0.0005837156954721076,0.000731848439757674,0.0003552035894935882,259,211,0.2509876771364361,0.11112378095276654,
steel-plates-fault,classification,tabicl_v2,1,very_safe_plus_safe_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27"",""V23"",""V1"",""V7"",""V22"",""V14"",""V11""]",BlockGuard-Grouped,n12__814270e4e2d6a4a6,12,96,0.5,0.5,-7.401503413838998e-05,0.000731848439757674,0.0006840899476242768,307,211,0.27160837408155203,0.12303116591647267,
steel-plates-fault,classification,tabicl_v2,1,all_except_dangerous_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27"",""V23"",""V1"",""V7"",""V22"",""V14"",""V11"",""V19"",""V4"",""V3"",""V10"",""V26"",""V5""]",BlockGuard-Grouped,n18__92642d19e4f078c9,18,144,0.75,0.75,0.0010895160313426453,0.000731848439757674,0.0014348629477939417,355,211,0.2786629619076848,0.13507165014743805,
steel-plates-fault,classification,tabicl_v2,1,all_gram,"[""V24"",""V2"",""V20"",""V6"",""V18"",""V27"",""V23"",""V1"",""V7"",""V22"",""V14"",""V11"",""V19"",""V4"",""V3"",""V10"",""V26"",""V5"",""V15"",""V8"",""V25"",""V9"",""V17"",""V16""]",BlockGuard-Grouped,n24__13a3e3b0860a6402,24,192,1.0,1.0,0.002451568247040624,0.000731848439757674,0.0023137325016073106,403,211,0.0,0.0,
steel-plates-fault,classification,tabicl_v2,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.000731848439757674,0.000731848439757674,211,211,0.0,0.0,0.0
steel-plates-fault,classification,tabicl_v2,1,stage_1,"[""V6"",""V23"",""V20""]",BlockGuard-Greedy,n3__e42cb7ebb0c41b85,3,24,0.125,0.125,-4.839209959865535e-05,0.000731848439757674,0.0007006232469991366,235,211,0.30522133596241474,0.1026643409859389,1.0
steel-plates-fault,classification,tabicl_v2,1,stage_2,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24""]",BlockGuard-Greedy,n6__0d4b143825d9ef14,6,48,0.25,0.25,-0.00029904615722203294,0.000731848439757674,0.0005388877296334676,259,211,0.3379860739223659,0.11164748878218234,2.0
steel-plates-fault,classification,tabicl_v2,1,stage_3,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7""]",BlockGuard-Greedy,n9__8939156cb9492795,9,72,0.375,0.375,0.0006117713938077119,0.000731848439757674,0.0011265963398123286,283,211,0.32317677699029446,0.11740313493646681,3.0
steel-plates-fault,classification,tabicl_v2,1,stage_4,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11""]",BlockGuard-Greedy,n12__814270e4e2d6a4a6,12,96,0.5,0.5,-7.401503413838998e-05,0.000731848439757674,0.0006840899476242768,307,211,0.27160837408155203,0.12303116591647267,4.0
steel-plates-fault,classification,tabicl_v2,1,stage_5,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3""]",BlockGuard-Greedy,n15__22c688479a49de2d,15,120,0.625,0.625,0.00020420614179397458,0.000731848439757674,0.0008636132565950747,331,211,0.3172753439284861,0.13272953988052905,5.0
steel-plates-fault,classification,tabicl_v2,1,stage_6,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8""]",BlockGuard-Greedy,n18__6b964a65b9f6e85b,18,144,0.75,0.75,0.0012180550933240004,0.000731848439757674,0.0015178032835234732,355,211,0.31776876701042056,0.13470908696763217,6.0
steel-plates-fault,classification,tabicl_v2,1,stage_7,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25""]",BlockGuard-Greedy,n21__f41a70ac078667b3,21,168,0.875,0.875,0.0016186339343988703,0.000731848439757674,0.0017762783575808485,379,211,0.32848767400719225,0.14370376197621226,7.0
steel-plates-fault,classification,tabicl_v2,1,stage_8,"[""V6"",""V23"",""V20"",""V22"",""V14"",""V24"",""V2"",""V1"",""V7"",""V18"",""V27"",""V11"",""V19"",""V4"",""V3"",""V26"",""V10"",""V8"",""V5"",""V15"",""V25"",""V9"",""V17"",""V16""]",BlockGuard-Greedy,n24__13a3e3b0860a6402,24,192,1.0,1.0,0.002451568247040624,0.000731848439757674,0.0023137325016073106,403,211,0.0,0.0,8.0
cardiotocography,classification,tabicl_v2,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,0,very_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18""]",BlockGuard-Grouped,n5__fb72ddc1517e12bb,5,40,0.2631578947368421,0.2631578947368421,-1.4031646459230031e-05,4.6418493883098916e-05,1.8098642080020088e-05,259,219,0.3017848669551313,0.11924001411534846,
cardiotocography,classification,tabicl_v2,0,very_safe_plus_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6""]",BlockGuard-Grouped,n10__66820fcb28d311c4,10,80,0.5263157894736842,0.5263157894736842,-9.235176733331588e-06,4.6418493883098916e-05,2.777928164075e-05,299,219,0.32085161400027573,0.13297713408246636,
cardiotocography,classification,tabicl_v2,0,all_except_dangerous_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21""]",BlockGuard-Grouped,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.27641325909644365,0.13780249189585447,
cardiotocography,classification,tabicl_v2,0,all_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21"",""V2"",""V3"",""V19"",""V1""]",BlockGuard-Grouped,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,0,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,0.0
cardiotocography,classification,tabicl_v2,0,stage_1,"[""V9"",""V17"",""V18""]",BlockGuard-Greedy,n3__50ae30a471c824d2,3,24,0.15789473684210525,0.15789473684210525,-1.8258029780401364e-05,4.6418493883098916e-05,9.568598961677147e-06,243,219,0.27084972197189927,0.11555924918502569,1.0
cardiotocography,classification,tabicl_v2,0,stage_2,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24""]",BlockGuard-Greedy,n6__58e39944e9cd507b,6,48,0.3157894736842105,0.3157894736842105,-1.8360419683370468e-05,4.6418493883098916e-05,9.361947027661998e-06,267,219,0.28090732893906534,0.132160005858168,2.0
cardiotocography,classification,tabicl_v2,0,stage_3,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16""]",BlockGuard-Greedy,n9__e126f37df06d567f,9,72,0.47368421052631576,0.47368421052631576,-9.403503282680015e-06,4.6418493883098916e-05,2.7439550808311917e-05,291,219,0.38401385117322206,0.12550639011897147,3.0
cardiotocography,classification,tabicl_v2,0,stage_4,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5""]",BlockGuard-Greedy,n11__2adacd365efd6c6c,11,88,0.5789473684210527,0.5789473684210527,-8.932845995922683e-06,4.6418493883098916e-05,2.8389471022574374e-05,307,219,0.3376837109681219,0.12828829395584762,4.0
cardiotocography,classification,tabicl_v2,0,stage_5,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4""]",BlockGuard-Greedy,n13__ef0ba3a14ef8d69e,13,104,0.6842105263157895,0.6842105263157895,-1.0243311108474105e-05,4.6418493883098916e-05,2.5744579855426356e-05,323,219,0.3111903960816562,0.13287914893589914,5.0
cardiotocography,classification,tabicl_v2,0,stage_6,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11""]",BlockGuard-Greedy,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.27641325909644365,0.13780249189585447,6.0
cardiotocography,classification,tabicl_v2,0,stage_7,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2""]",BlockGuard-Greedy,n17__32e5d25dcfd7076e,17,136,0.8947368421052632,0.8947368421052632,-2.1238976551293544e-06,4.6418493883098916e-05,4.213186458318492e-05,355,219,0.30436959909275174,0.1445421101525426,7.0
cardiotocography,classification,tabicl_v2,0,stage_8,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2"",""V1"",""V19""]",BlockGuard-Greedy,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,8.0
cardiotocography,classification,tabicl_v2,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,1,very_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18""]",BlockGuard-Grouped,n5__fb72ddc1517e12bb,5,40,0.2631578947368421,0.2631578947368421,-1.4031646459230031e-05,4.6418493883098916e-05,1.8098642080020088e-05,259,219,0.33552116295322776,0.11240088706836104,
cardiotocography,classification,tabicl_v2,1,very_safe_plus_safe_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6""]",BlockGuard-Grouped,n10__66820fcb28d311c4,10,80,0.5263157894736842,0.5263157894736842,-9.235176733331588e-06,4.6418493883098916e-05,2.777928164075e-05,299,219,0.30595336691476405,0.12303555384278297,
cardiotocography,classification,tabicl_v2,1,all_except_dangerous_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21""]",BlockGuard-Grouped,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.3583375259768218,0.13151192595250905,
cardiotocography,classification,tabicl_v2,1,all_gram,"[""V9"",""V23"",""V12"",""V22"",""V18"",""V24"",""V17"",""V16"",""V10"",""V6"",""V7"",""V5"",""V4"",""V11"",""V21"",""V2"",""V3"",""V19"",""V1""]",BlockGuard-Grouped,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,
cardiotocography,classification,tabicl_v2,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,4.6418493883098916e-05,4.6418493883098916e-05,219,219,0.0,0.0,0.0
cardiotocography,classification,tabicl_v2,1,stage_1,"[""V9"",""V17"",""V18""]",BlockGuard-Greedy,n3__50ae30a471c824d2,3,24,0.15789473684210525,0.15789473684210525,-1.8258029780401364e-05,4.6418493883098916e-05,9.568598961677147e-06,243,219,0.27413977193646133,0.10152473696507514,1.0
cardiotocography,classification,tabicl_v2,1,stage_2,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24""]",BlockGuard-Greedy,n6__58e39944e9cd507b,6,48,0.3157894736842105,0.3157894736842105,-1.8360419683370468e-05,4.6418493883098916e-05,9.361947027661998e-06,267,219,0.25090228905901313,0.12551371310837567,2.0
cardiotocography,classification,tabicl_v2,1,stage_3,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16""]",BlockGuard-Greedy,n9__e126f37df06d567f,9,72,0.47368421052631576,0.47368421052631576,-9.403503282680015e-06,4.6418493883098916e-05,2.7439550808311917e-05,291,219,0.321110897930339,0.1200275500304997,3.0
cardiotocography,classification,tabicl_v2,1,stage_4,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5""]",BlockGuard-Greedy,n11__2adacd365efd6c6c,11,88,0.5789473684210527,0.5789473684210527,-8.932845995922683e-06,4.6418493883098916e-05,2.8389471022574374e-05,307,219,0.2662726999260485,0.1348859709687531,4.0
cardiotocography,classification,tabicl_v2,1,stage_5,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4""]",BlockGuard-Greedy,n13__ef0ba3a14ef8d69e,13,104,0.6842105263157895,0.6842105263157895,-1.0243311108474105e-05,4.6418493883098916e-05,2.5744579855426356e-05,323,219,0.34105158504098654,0.12770797405391932,5.0
cardiotocography,classification,tabicl_v2,1,stage_6,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11""]",BlockGuard-Greedy,n15__61dae5ef02870be7,15,120,0.7894736842105263,0.7894736842105263,-3.97257313638425e-06,4.6418493883098916e-05,3.840071187681913e-05,339,219,0.3583375259768218,0.13151192595250905,6.0
cardiotocography,classification,tabicl_v2,1,stage_7,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2""]",BlockGuard-Greedy,n17__32e5d25dcfd7076e,17,136,0.8947368421052632,0.8947368421052632,-2.1238976551293544e-06,4.6418493883098916e-05,4.213186458318492e-05,355,219,0.2655325159430504,0.14129370008595288,7.0
cardiotocography,classification,tabicl_v2,1,stage_8,"[""V9"",""V17"",""V18"",""V10"",""V12"",""V24"",""V22"",""V23"",""V16"",""V6"",""V5"",""V7"",""V4"",""V21"",""V11"",""V3"",""V2"",""V1"",""V19""]",BlockGuard-Greedy,n19__5e2c9f4614fefc50,19,152,1.0,1.0,3.1100263645275527e-06,4.6418493883098916e-05,5.2695411278573355e-05,371,219,0.0,0.0,8.0
sylvine,classification,tabicl_v2,0,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.1721014330977958,0.1721014330977958,160,160,0.0,0.0,
sylvine,classification,tabicl_v2,0,very_safe_gram,"[""V15"",""V17"",""V16"",""V4"",""V5""]",BlockGuard-Grouped,n5__76d39b2b2daaf7a0,5,40,0.25,0.25,-0.08137723070505161,0.1721014330977958,0.1297001730986824,200,160,0.725050199078396,0.11615184787660837,
sylvine,classification,tabicl_v2,0,very_safe_plus_safe_gram,"[""V15"",""V17"",""V16"",""V4"",""V5"",""V10"",""V20"",""V3"",""V6"",""V19""]",BlockGuard-Grouped,n10__6afefcf5bfde3d4a,10,80,0.5,0.5,-0.0660758447168793,0.1721014330977958,0.1376728951980965,240,160,0.629346908070147,0.11448056786321104,
sylvine,classification,tabicl_v2,0,all_except_dangerous_gram,"[""V15"",""V17"",""V16"",""V4"",""V5"",""V10"",""V20"",""V3"",""V6"",""V19"",""V11"",""V13"",""V14"",""V9"",""V8""]",BlockGuard-Grouped,n15__38ec60615331e2ce,15,120,0.75,0.75,-0.02578910573629872,0.1721014330977958,0.15866412922304562,280,160,0.34414817695505917,0.14660737593658268,
sylvine,classification,tabicl_v2,0,all_gram,"[""V15"",""V17"",""V16"",""V4"",""V5"",""V10"",""V20"",""V3"",""V6"",""V19"",""V11"",""V13"",""V14"",""V9"",""V8"",""V18"",""V12"",""V1"",""V2"",""V7""]",BlockGuard-Grouped,n20__6d3f20de7354bc39,20,160,1.0,1.0,-0.008397717795321122,0.1721014330977958,0.1677258379521565,320,160,0.0,0.0,
sylvine,classification,tabicl_v2,0,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.1721014330977958,0.1721014330977958,160,160,0.0,0.0,0.0
sylvine,classification,tabicl_v2,0,stage_1,"[""V15"",""V10"",""V5""]",BlockGuard-Greedy,n3__6be898e7387a952f,3,24,0.15,0.15,-0.06119521569808969,0.1721014330977958,0.1402159261932772,184,160,0.3398068048991263,0.0959865681361407,1.0
sylvine,classification,tabicl_v2,0,stage_2,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4""]",BlockGuard-Greedy,n6__5acd49f9d21390c9,6,48,0.3,0.3,-0.05309799276126493,0.1721014330977958,0.1444349497707627,208,160,0.30465601896867156,0.12783644907176495,2.0
sylvine,classification,tabicl_v2,0,stage_3,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4"",""V20"",""V3"",""V6""]",BlockGuard-Greedy,n9__a9f1165164de0cc3,9,72,0.45,0.45,-0.07119249727815487,0.1721014330977958,0.13500688513980255,232,160,0.4352901189122349,0.13619992090389132,3.0
sylvine,classification,tabicl_v2,0,stage_4,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4"",""V20"",""V3"",""V6"",""V19"",""V13"",""V14""]",BlockGuard-Greedy,n12__303356fc8929b2dd,12,96,0.6,0.6,-0.04139347806336378,0.1721014330977958,0.15053353738021233,256,160,0.2790787739213556,0.15328161604702473,4.0
sylvine,classification,tabicl_v2,0,stage_5,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4"",""V20"",""V3"",""V6"",""V19"",""V13"",""V14"",""V11"",""V9""]",BlockGuard-Greedy,n14__6ebcb1ef17601d67,14,112,0.7,0.7,-0.03168887651695971,0.1721014330977958,0.15559007874678077,272,160,0.2882342431694269,0.15513999504037201,5.0
sylvine,classification,tabicl_v2,0,stage_6,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4"",""V20"",""V3"",""V6"",""V19"",""V13"",""V14"",""V11"",""V9"",""V8"",""V18""]",BlockGuard-Greedy,n16__ed7ec6256fac9ecd,16,128,0.8,0.8,-0.03264647178646296,0.1721014330977958,0.15509112780381623,288,160,0.5178963989019394,0.13158608507364988,6.0
sylvine,classification,tabicl_v2,0,stage_7,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4"",""V20"",""V3"",""V6"",""V19"",""V13"",""V14"",""V11"",""V9"",""V8"",""V18"",""V1"",""V7""]",BlockGuard-Greedy,n18__f807e3c278cdce24,18,144,0.9,0.9,-0.01805706198931655,0.1721014330977958,0.162692877736602,304,160,0.4097352980170399,0.14543023402802646,7.0
sylvine,classification,tabicl_v2,0,stage_8,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4"",""V20"",""V3"",""V6"",""V19"",""V13"",""V14"",""V11"",""V9"",""V8"",""V18"",""V1"",""V7"",""V2"",""V12""]",BlockGuard-Greedy,n20__6d3f20de7354bc39,20,160,1.0,1.0,-0.008397717795321122,0.1721014330977958,0.1677258379521565,320,160,0.0,0.0,8.0
sylvine,classification,tabicl_v2,1,raw_only,[],BlockGuard-Grouped,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.1721014330977958,0.1721014330977958,160,160,0.0,0.0,
sylvine,classification,tabicl_v2,1,very_safe_gram,"[""V15"",""V17"",""V16"",""V4"",""V5""]",BlockGuard-Grouped,n5__76d39b2b2daaf7a0,5,40,0.25,0.25,-0.08137723070505161,0.1721014330977958,0.1297001730986824,200,160,0.32535755913704634,0.10316543700173497,
sylvine,classification,tabicl_v2,1,very_safe_plus_safe_gram,"[""V15"",""V17"",""V16"",""V4"",""V5"",""V10"",""V20"",""V3"",""V6"",""V19""]",BlockGuard-Grouped,n10__6afefcf5bfde3d4a,10,80,0.5,0.5,-0.0660758447168793,0.1721014330977958,0.1376728951980965,240,160,0.30036605102941394,0.13381496001966298,
sylvine,classification,tabicl_v2,1,all_except_dangerous_gram,"[""V15"",""V17"",""V16"",""V4"",""V5"",""V10"",""V20"",""V3"",""V6"",""V19"",""V11"",""V13"",""V14"",""V9"",""V8""]",BlockGuard-Grouped,n15__38ec60615331e2ce,15,120,0.75,0.75,-0.02578910573629872,0.1721014330977958,0.15866412922304562,280,160,0.2680344011168927,0.16828024107962847,
sylvine,classification,tabicl_v2,1,all_gram,"[""V15"",""V17"",""V16"",""V4"",""V5"",""V10"",""V20"",""V3"",""V6"",""V19"",""V11"",""V13"",""V14"",""V9"",""V8"",""V18"",""V12"",""V1"",""V2"",""V7""]",BlockGuard-Grouped,n20__6d3f20de7354bc39,20,160,1.0,1.0,-0.008397717795321122,0.1721014330977958,0.1677258379521565,320,160,0.0,0.0,
sylvine,classification,tabicl_v2,1,stage_0_raw,[],BlockGuard-Greedy,n0__4f53cda18c2baa0c,0,0,0.0,0.0,0.0,0.1721014330977958,0.1721014330977958,160,160,0.0,0.0,0.0
sylvine,classification,tabicl_v2,1,stage_1,"[""V15"",""V10"",""V5""]",BlockGuard-Greedy,n3__6be898e7387a952f,3,24,0.15,0.15,-0.06119521569808969,0.1721014330977958,0.1402159261932772,184,160,0.269420166965574,0.10621663788333535,1.0
sylvine,classification,tabicl_v2,1,stage_2,"[""V15"",""V10"",""V5"",""V16"",""V17"",""V4""]",BlockGuard-Greedy,n6__5acd49f9d21390c9,6,48,0.3,0.3,-0.05309799276126493,0.1721014330977958,0.1444349497707627,208,160,0.4907748259138316,0.1323278781492263,2.0
