panel,dataset,problem_type,model,seed,method,family,split,alpha,selected_alpha,invariant_feature_fraction,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,inference_passes,inference_multiplier,raw_task_error,method_task_error,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,tau,selected_candidate,selection_key,selected_features,selected_blocks,invariant_dimension_fraction,input_dimension,raw_input_dimension,input_dimension_ratio,fit_seconds,predict_seconds
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,Raw,fixed,validation,0.0,0.0,,True,0.045410214230649136,0.045410214230649136,0.05116667544190449,0.0,1,1.0,0.3146558684178442,0.3146558684178442,0.3146558684178442,0.3146558684178442,2.302573656302008,0.0,0.0,1.9879177878841638,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,Raw,fixed,test,0.0,0.0,,True,0.047717217876545356,0.047717217876545356,0.05081489825152937,0.0,1,1.0,0.3329462013969758,0.3329462013969758,0.3329462013969758,0.3329462013969758,2.302596522337036,0.0,0.0,1.9696503209400604,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,Raw+Gram@0.5,fixed,validation,0.5,0.5,,False,0.045410214230649136,0.022705107164413655,0.025583337657814707,0.49999999891898583,2,2.0,0.3146558684178442,0.29391502444254364,0.3146558684178442,0.29391502444254364,2.302573656302008,-0.02074084397530057,-0.06591596107706457,1.9879177878841638,-0.010433451575166015,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,Raw+Gram@0.5,fixed,test,0.5,0.5,,False,0.047717217876545356,0.02385860906410427,0.025407449383097042,0.49999999736297296,2,2.0,0.3329462013969758,0.31997319442309063,0.3329462013969758,0.31997319442309063,2.302596522337036,-0.012973006973885148,-0.03896427386602701,1.9696503209400604,-0.006586451836635391,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,Raw+Gram@0.75,fixed,validation,0.75,0.75,,False,0.045410214230649136,0.011352553594479118,0.012791668813122986,0.749999999189239,2,2.0,0.3146558684178442,0.28700580217419747,0.3146558684178442,0.28700580217419747,2.302573656302008,-0.027650066243646743,-0.08787398875691428,1.9879177878841638,-0.013909059223759969,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,Raw+Gram@0.75,fixed,test,0.75,0.75,,False,0.047717217876545356,0.011929304563510053,0.01270372475588164,0.7499999980222294,2,2.0,0.3329462013969758,0.3208094338302269,0.3329462013969758,0.3208094338302269,2.302596522337036,-0.012136767566748863,-0.03645263864199504,1.9696503209400604,-0.006161889467241228,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,PureGram,fixed,validation,1.0,1.0,,False,0.045410214230649136,0.0,0.0,1.0,1,1.0,0.3146558684178442,0.2817655962077399,0.3146558684178442,0.2817655962077399,2.302573656302008,-0.03289027221010432,-0.10452775718273909,1.9879177878841638,-0.0165450867287178,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,PureGram,fixed,test,1.0,1.0,,False,0.047717217876545356,0.0,0.0,1.0,1,1.0,0.3329462013969758,0.3273920833527552,0.3329462013969758,0.3273920833527552,2.302596522337036,-0.005554118044220568,-0.016681728221906715,1.9696503209400604,-0.002819849790174806,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,GuardedGram-G2-g0p0-t01,G2,validation,0.75,0.75,,False,0.045410214230649136,0.011352553594479118,0.012791668813122986,0.749999999189239,2,2.0,0.3146558684178442,0.28700580217419747,0.3146558684178442,0.28700580217419747,2.302573656302008,-0.027650066243646743,-0.08787398875691428,1.9879177878841638,-0.013909059223759969,False,,,,,,,,,,,
guarded_new_untouched_prospective,mfeat-fourier,classification,tabicl_v2,1,GuardedGram-G2-g0p0-t01,G2,test,0.75,0.75,,False,0.047717217876545356,0.011929304563510053,0.01270372475588164,0.7499999980222294,2,2.0,0.3329462013969758,0.3208094338302269,0.3329462013969758,0.3208094338302269,2.302596522337036,-0.012136767566748863,-0.03645263864199504,1.9696503209400604,-0.006161889467241228,False,,,,,,,,,,,
