panel,dataset,problem_type,model,seed,method,family,split,alpha,selected_alpha,invariant_feature_fraction,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,inference_passes,inference_multiplier,raw_task_error,method_task_error,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,tau,selected_candidate,selection_key,selected_features,selected_blocks,invariant_dimension_fraction,input_dimension,raw_input_dimension,input_dimension_ratio,fit_seconds,predict_seconds
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,Raw,fixed,validation,0.0,0.0,,True,0.10757029133343426,0.10757029133343426,0.15620530583556475,0.0,1,1.0,967.3300126784762,967.3300126784762,967.3300126784762,967.3300126784762,1105.5698899494796,0.0,0.0,138.23987727100337,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,Raw,fixed,test,0.0,0.0,,True,0.10042432203272778,0.10042432203272778,0.1509179178997958,0.0,1,1.0,988.8968224430688,988.8968224430688,988.8968224430688,988.8968224430688,1148.7614652193272,0.0,0.0,159.8646427762584,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,Raw+Gram@0.5,fixed,validation,0.5,0.5,,False,0.10757029133343426,0.05378514566671713,0.07810265291778237,0.5,2,2.0,967.3300126784762,952.2100711159167,967.3300126784762,952.2100711159167,1105.5698899494796,-15.119941562559575,-0.015630592832215972,138.23987727100337,-0.10937467437791969,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,Raw+Gram@0.5,fixed,test,0.5,0.5,,False,0.10042432203272778,0.05021216101636389,0.0754589589498979,0.5,2,2.0,988.8968224430688,969.8447904521875,988.8968224430688,969.8447904521875,1148.7614652193272,-19.052031990881346,-0.019265945201252965,159.8646427762584,-0.11917602078869922,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,Raw+Gram@0.75,fixed,validation,0.75,0.75,,False,0.10757029133343426,0.026892572833358566,0.039051326458891186,0.75,2,2.0,967.3300126784762,953.1191458564301,967.3300126784762,953.1191458564301,1105.5698899494796,-14.210866822046114,-0.014690815580814157,138.23987727100337,-0.10279860704872694,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,Raw+Gram@0.75,fixed,test,0.75,0.75,,False,0.10042432203272778,0.025106080508181944,0.03772947947494895,0.75,2,2.0,988.8968224430688,969.2389339466874,988.8968224430688,969.2389339466874,1148.7614652193272,-19.65788849638136,-0.019878604168043094,159.8646427762584,-0.12296583006095935,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,PureGram,fixed,validation,1.0,1.0,,False,0.10757029133343426,0.0,0.0,1.0,1,1.0,967.3300126784762,959.6860746802906,967.3300126784762,959.6860746802906,1105.5698899494796,-7.643937998185606,-0.007902099488281172,138.23987727100337,-0.05529473947087313,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,PureGram,fixed,test,1.0,1.0,,False,0.10042432203272778,0.0,0.0,1.0,1,1.0,988.8968224430688,974.6309230779627,988.8968224430688,974.6309230779627,1148.7614652193272,-14.265899365106065,-0.014426074633208117,159.8646427762584,-0.08923736429369299,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,GuardedGram-G2-g0p0-t01,G2,validation,0.75,0.75,,False,0.10757029133343426,0.026892572833358566,0.039051326458891186,0.75,2,2.0,967.3300126784762,953.1191458564301,967.3300126784762,953.1191458564301,1105.5698899494796,-14.210866822046114,-0.014690815580814157,138.23987727100337,-0.10279860704872694,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,GuardedGram-G2-g0p0-t01,G2,test,0.75,0.75,,False,0.10042432203272778,0.025106080508181944,0.03772947947494895,0.75,2,2.0,988.8968224430688,969.2389339466874,988.8968224430688,969.2389339466874,1148.7614652193272,-19.65788849638136,-0.019878604168043094,159.8646427762584,-0.12296583006095935,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,SafeGram-t01,safety_reference,validation,0.5,0.5,,False,0.10757029133343426,0.05378514566671713,0.07810265291778237,0.5,2,2.0,967.3300126784762,952.2100711159167,967.3300126784762,952.2100711159167,1105.5698899494796,-15.119941562559575,-0.015630592832215972,138.23987727100337,-0.10937467437791969,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,SafeGram-t01,safety_reference,test,0.5,0.5,,False,0.10042432203272778,0.05021216101636389,0.0754589589498979,0.5,2,2.0,988.8968224430688,969.8447904521875,988.8968224430688,969.8447904521875,1148.7614652193272,-19.052031990881346,-0.019265945201252965,159.8646427762584,-0.11917602078869922,False,,,,,,,,,,,
guarded_new_untouched_prospective,SoilKsatDB,regression,controlled_mlp,0,SafeRankGram-t01,safety_reference,validation,0.0,0.0,,True,0.10757029133343426,0.10757029133343426,0.15620530583556475,0.0,1,1.0,967.3300126784762,967.3300126784762,967.3300126784762,967.3300126784762,1105.5698899494796,0.0,0.0,138.23987727100337,0.0,False,,,,,,,,,,,
