panel,dataset,problem_type,model,seed,method,family,split,alpha,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,fit_seconds,method_task_loss,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G1-t005,G1,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G1-t01,G1,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G1-t01,G1,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p0-t005,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p0-t005,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p0-t01,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p0-t01,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p0-t02,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p0-t02,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p5-t005,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p5-t005,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p5-t01,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p5-t01,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p5-t02,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g0p5-t02,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p0-t005,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p0-t005,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p0-t01,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p0-t01,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p0-t02,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p0-t02,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p64-t005,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p64-t005,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p64-t01,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p64-t01,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p64-t02,G2,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G2-g1p64-t02,G2,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G3,G3,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,GuardedGram-G3,G3,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,SafeGram-t01,safety_reference,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.0,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,SafeGram-t01,safety_reference,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.0,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,SafeRankGram-t01,safety_reference,validation,0.0,True,0.010918418126008255,0.010918418126008255,0.03964252166224692,0.0,0.2509162628557533,2.678164835674249e-05,2.678164835674249e-05,2.678164835674249e-05,0.6459857848778665,0.0,0.0,0.6459590032295097,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,0,SafeRankGram-t01,safety_reference,test,0.0,True,0.014531851562611262,0.014531851562611262,0.041265503766362524,0.0,0.2509162628557533,2.29065532434954e-05,2.29065532434954e-05,2.29065532434954e-05,0.6455976337440515,0.0,0.0,0.6455747271908081,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,Raw,fixed,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,Raw,fixed,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,Raw+Gram@0.5,fixed,validation,0.5,False,0.00271712148573724,0.0013585595895866482,0.0019372968205958365,0.5000004244499106,0.0,0.05171309801344299,0.00038530863263939785,0.05171309801344299,0.6459857848778665,0.05132778938080359,133.2121448440014,0.6456004762452271,0.07950395216453816,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,Raw+Gram@0.5,fixed,test,0.5,False,0.02737617480997831,0.01368808790897639,0.027270144152191388,0.49999998159029746,0.0,0.05915161263744543,0.0014089876937921665,0.05915161263744543,0.6455976337440515,0.05774262494365326,40.98163894408762,0.6441886460502594,0.08963620408042429,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,Raw+Gram@0.75,fixed,validation,0.75,False,0.00271712148573724,0.0006792798568872043,0.0009686486738026696,0.7500001893721382,0.0,0.09460992319512529,0.00038530863263939785,0.09460992319512529,0.6459857848778665,0.09422461456248589,244.54322218798742,0.6456004762452271,0.14594879965159024,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,Raw+Gram@0.75,fixed,test,0.75,False,0.02737617480997831,0.006844044145313892,0.013635071572053245,0.7499999838246462,0.0,0.10897781621075421,0.0014089876937921665,0.10897781621075421,0.6455976337440515,0.10756882851696205,76.34476084560399,0.6441886460502594,0.1669834281875399,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,PureGram,fixed,validation,1.0,False,0.00271712148573724,0.0,0.0,1.0,0.0,0.42201321462161745,0.00038530863263939785,0.42201321462161745,0.6459857848778665,0.42162790598897804,1094.2602118742836,0.6456004762452271,0.65307867869172,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,PureGram,fixed,test,1.0,False,0.02737617480997831,0.0,0.0,1.0,0.0,0.4378203227961304,0.0014089876937921665,0.4378203227961304,0.6455976337440515,0.43641133510233826,309.73395795088567,0.6441886460502594,0.6774589055211159,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G1-t0,G1,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G1-t0,G1,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G1-t005,G1,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G1-t005,G1,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G1-t01,G1,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G1-t01,G1,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p0-t005,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p0-t005,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p0-t01,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p0-t01,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p0-t02,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p0-t02,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p5-t005,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p5-t005,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p5-t01,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p5-t01,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p5-t02,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g0p5-t02,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p0-t005,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p0-t005,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p0-t01,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p0-t01,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p0-t02,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p0-t02,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p64-t005,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p64-t005,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p64-t01,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p64-t01,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p64-t02,G2,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G2-g1p64-t02,G2,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G3,G3,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,GuardedGram-G3,G3,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,SafeGram-t01,safety_reference,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.0,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,SafeGram-t01,safety_reference,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.0,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,SafeRankGram-t01,safety_reference,validation,0.0,True,0.00271712148573724,0.00271712148573724,0.003874597706971822,0.0,0.25756191788241267,0.00038530863263939785,0.00038530863263939785,0.00038530863263939785,0.6459857848778665,0.0,0.0,0.6456004762452271,0.0,False
guarded_development,steel-plates-fault,classification,controlled_mlp,1,SafeRankGram-t01,safety_reference,test,0.0,True,0.02737617480997831,0.02737617480997831,0.05454028833903476,0.0,0.25756191788241267,0.0014089876937921665,0.0014089876937921665,0.0014089876937921665,0.6455976337440515,0.0,0.0,0.6441886460502594,0.0,False
