panel,dataset,problem_type,model,seed,method,family,split,alpha,selected_alpha,invariant_feature_fraction,raw_fallback,raw_disagreement,method_disagreement,maximum_method_disagreement,disagreement_reduction,inference_passes,inference_multiplier,raw_task_error,method_task_error,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive,tau,selected_candidate,selection_key,selected_features,selected_blocks,invariant_dimension_fraction,input_dimension,raw_input_dimension,input_dimension_ratio,fit_seconds,predict_seconds
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,Raw,fixed,validation,0.0,0.0,,True,0.061274137135637056,0.061274137135637056,0.07246824401195187,0.0,1,1.0,0.8665248770292104,0.8665248770292104,0.8665248770292104,0.8665248770292104,1.085336496348905,0.0,0.0,0.2188116193196945,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,Raw,fixed,test,0.0,0.0,,True,0.06568004977264127,0.06568004977264127,0.07428836352082561,0.0,1,1.0,0.8732683862815864,0.8732683862815864,0.8732683862815864,0.8732683862815864,1.085336496348905,0.0,0.0,0.21206811006731852,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,Raw+Gram@0.5,fixed,validation,0.5,0.5,,False,0.061274137135637056,0.03063706857603731,0.03623412194974043,0.4999999998658686,2,2.0,0.8665248770292104,0.8761675669452824,0.8665248770292104,0.8761675669452824,1.085336496348905,0.009642689916071978,0.011128001251540438,0.2188116193196945,0.04406845461887257,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,Raw+Gram@0.5,fixed,test,0.5,0.5,,False,0.06568004977264127,0.032840024871354206,0.037144181785241696,0.5000000002278687,2,2.0,0.8732683862815864,0.876635029899478,0.8732683862815864,0.876635029899478,1.085336496348905,0.0033666436178915182,0.0038552221410726073,0.21206811006731852,0.01587529410632658,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,Raw+Gram@0.75,fixed,validation,0.75,0.75,,False,0.061274137135637056,0.015318534290073363,0.018117060960811355,0.7499999998994014,2,2.0,0.8665248770292104,0.8850479274975871,0.8665248770292104,0.8850479274975871,1.085336496348905,0.018523050468376656,0.021376247767843654,0.2188116193196945,0.0846529563921995,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,Raw+Gram@0.75,fixed,test,0.75,0.75,,False,0.06568004977264127,0.016420012431935506,0.018572090898828084,0.7500000001709014,2,2.0,0.8732683862815864,0.8832021040283726,0.8732683862815864,0.8832021040283726,1.085336496348905,0.009933717746786197,0.011375331917240685,0.21206811006731852,0.04684211003546387,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,PureGram,fixed,validation,1.0,1.0,,False,0.061274137135637056,0.0,0.0,1.0,1,1.0,0.8665248770292104,0.8969953947376963,0.8665248770292104,0.8969953947376963,1.085336496348905,0.030470517708485856,0.03516404262154692,0.2188116193196945,0.13925456885343432,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,PureGram,fixed,test,1.0,1.0,,False,0.06568004977264127,0.0,0.0,1.0,1,1.0,0.8732683862815864,0.8932237541672527,0.8732683862815864,0.8932237541672527,1.085336496348905,0.01995536788566632,0.02285135726788086,0.21206811006731852,0.09409886229160869,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,GuardedGram-G2-g0p0-t01,G2,validation,0.0,0.0,,True,0.061274137135637056,0.061274137135637056,0.07246824401195187,0.0,1,1.0,0.8665248770292104,0.8665248770292104,0.8665248770292104,0.8665248770292104,1.085336496348905,0.0,0.0,0.2188116193196945,0.0,False,,,,,,,,,,,
guarded_new_untouched_prospective,eye_movements,classification,tabpfn_2_6,0,GuardedGram-G2-g0p0-t01,G2,test,0.0,0.0,,True,0.06568004977264127,0.06568004977264127,0.07428836352082561,0.0,1,1.0,0.8732683862815864,0.8732683862815864,0.8732683862815864,0.8732683862815864,1.085336496348905,0.0,0.0,0.21206811006731852,0.0,False,,,,,,,,,,,
