dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,0.2844791493160364,0.0,0.2464476670138538
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,0.3253075778205271,0.0,0.2464476670138538
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,0.28502821901175823,0.03642969316473718,0.30361090088263154
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,0.3270235548599052,0.03676603741756661,0.30361090088263154
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,0.2801822728116747,0.03527256800333806,0.2948202600236982
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,0.3307992740009007,0.03495956977822943,0.2948202600236982
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,0.28099640351798183,0.04291516992129174,0.2367317120078951
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,0.3314676963423149,0.04255582854292529,0.2367317120078951
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,0.2797840229567081,0.043106588198925835,0.30349145107902586
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,0.3216238701297418,0.038639382193224193,0.30349145107902586
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,0.2830668736166454,0.04122624570959736,0.28070919401943684
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,0.3233026722046656,0.04427820130887963,0.28070919401943684
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,0.28365226510929387,0.03346313957020986,0.25346181308850646
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,0.332153511503817,0.033535282014973085,0.25346181308850646
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,0.28352578124648303,0.04942532212261511,0.36237303214147687
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,0.32592648829225335,0.04642832593218779,0.36237303214147687
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,0.28173527074049765,0.031826786528413295,0.28903783904388547
phoneme,classification,tabm_d,2,AdamW,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,0.33298903480776665,0.03512154906094324,0.28903783904388547
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,0.3144045598453967,0.0,0.22454010788351297
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,0.3476632554690995,0.0,0.22454010788351297
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,0.31177126064650407,0.0821570040760236,0.28360197017900646
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,0.3578742995948063,0.08190288818608397,0.28360197017900646
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,0.31112754427240674,0.08211450876510776,0.25742821488529444
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,0.35787736842503126,0.0820487682591616,0.25742821488529444
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,0.31152493747532267,0.08038188099770549,0.24494715593755245
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,0.35756641049750115,0.08031425257577302,0.24494715593755245
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,0.3143203837868283,0.0012482613547200744,0.2327378559857607
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,0.3474352536577246,0.001150437384720146,0.2327378559857607
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,0.3119854388858486,0.07872672821736479,0.27589395991526544
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,0.36068328424156076,0.07978620481993465,0.27589395991526544
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.004,0.3147241298990634,0.0028629361934074983,0.22209382290020585
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.004,0.3484403592481993,0.002554816890557014,0.22209382290020585
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.004,0.3141412400535537,0.0024353074288798867,0.2507870220579207
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.004,0.3479449058578412,0.0022438165266308176,0.2507870220579207
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.004,0.314394661068266,0.002016834421683912,0.2141071727965027
phoneme,classification,tabm_d,2,BlockAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.004,0.34749646339309326,0.0022845732651751187,0.2141071727965027
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,0.5,0.001,0.30839086039266633,0.0,0.45938577712513506
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,0.5,0.001,0.33856715123030356,0.0,0.45938577712513506
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,0.5,0.001,0.309512971207579,0.0050302862508169914,0.4950125110335648
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,0.5,0.001,0.33830071288119795,0.004378001485829695,0.4950125110335648
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,0.5,0.001,0.3088388918597742,0.004033310209288421,0.518785079009831
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,0.5,0.001,0.33902332404775903,0.0035181182319537195,0.518785079009831
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,0.5,0.001,0.3092951684292373,0.004301080791584861,0.5058099448215216
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,0.5,0.001,0.33868637336538243,0.003799555587639122,0.5058099448215216
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,0.5,0.001,0.3094910910583096,0.00272049432116638,0.49483985104598105
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,0.5,0.001,0.3394041789832645,0.002963698670634417,0.49483985104598105
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,0.5,0.001,0.3097859886677732,0.005879587239923897,0.4632734740152955
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,0.5,0.001,0.33919958532484107,0.004948996615569997,0.4632734740152955
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,0.5,0.001,0.31015098882768594,0.0025619425356413574,0.590850027045235
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m5,5,False,test,0.5,0.001,0.33905503227892925,0.002503549375589412,0.590850027045235
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,0.5,0.001,0.30950066859112724,0.0031309722279818063,0.531437928089872
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m6,6,False,test,0.5,0.001,0.3391566852677774,0.0032803209641548013,0.531437928089872
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,0.5,0.001,0.3096513550720905,0.0024218378642618245,0.5045484739821404
phoneme,classification,tabm_d,2,MatrixAdam+DataInit,optimizer_equal_hpo,orthogonal_all__m7,7,False,test,0.5,0.001,0.3393644813408009,0.0024376829215897013,0.5045484739821404
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,0.3151365476396248,0.0,0.2770803449675441
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,0.34072452090050775,0.0,0.2770803449675441
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,0.3184929124177285,0.08079018802219538,0.3137302501127124
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,0.3590636392959985,0.0793562289577302,0.3137302501127124
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,0.31762663125310875,0.015938632789244737,0.26475177495740354
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,0.34191928526743487,0.018191385203768982,0.26475177495740354
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,0.3128693178986309,0.016363647443332668,0.2833936349488795
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,0.3452243087181709,0.01696528743712147,0.2833936349488795
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,0.3171368967252559,0.013592465589323652,0.32444747211411595
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,0.34491947159842495,0.011756424888321296,0.32444747211411595
phoneme,classification,tabm_d,2,SoftBlockAdam-a0.1+DataInit,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,0.31688711808221587,0.015440579104458478,0.3215246400795877
