dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,selected_learning_rate,task_error,disagreement,fit_seconds
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.004,0.28697083174169735,0.0,0.358052970841527
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.004,0.3212725327074333,0.0,0.358052970841527
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.004,0.2835804314056359,0.03407504353298801,0.3017288399860263
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.004,0.322756634628777,0.033878841259636326,0.3017288399860263
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.004,0.28067931340607394,0.0594578244519473,0.25442745187319815
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.004,0.32956664694737203,0.055817627807300096,0.25442745187319815
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.004,0.28553271127605284,0.04399643273388265,0.29681136296130717
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.004,0.32896375888709567,0.04069160605522852,0.29681136296130717
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.004,0.2788768506814327,0.03822999690186183,0.3052818728610873
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.004,0.32681110814660363,0.03535676380789605,0.3052818728610873
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.004,0.28157681946788904,0.02766256021705274,0.35590307298116386
phoneme,classification,tabm_d,1,AdamW,optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.004,0.3176140082183576,0.030484630347185182,0.35590307298116386
