panel,dataset,task_type,source_episode_index,kl_to_fixed,tv_to_fixed,max_competence_weight,tail_gain
small_panel,california,regression,360,1.2376350839083363,0.6656438380014136,0.3998649696660443,0.15191834350236388
small_panel,california,regression,361,1.0911071376416737,0.6608349374586739,0.6977322296174786,0.0979568382777618
small_panel,california,regression,362,0.5211159966293195,0.43001579819625513,0.36898696527060454,0.07362702315927927
small_panel,california,regression,363,0.6229274793469316,0.473884023336575,0.2912281294971444,0.06099848789335871
small_panel,california,regression,364,0.38292634676408693,0.39814023094844364,0.410673839863456,0.047446446030690925
small_panel,california,regression,365,0.7745881466234213,0.4704287885438655,0.34803115399823525,0.10165798884374833
small_panel,california,regression,366,1.7164512133083139,0.8012269379297441,0.4900003498828416,0.035951495786763044
small_panel,california,regression,367,1.5221081134741932,0.6954165038777418,0.6970529116616693,0.12674103954307392
small_panel,california,regression,368,0.8689506347825526,0.5561787926755202,0.4092960982516583,0.05560154276706997
small_panel,california,regression,369,1.2845392870631909,0.6824986794704933,0.5027342106583593,0.0365958172149079
small_panel,california,regression,370,0.8084076578621886,0.550956043637319,0.4335860090302722,0.046430047170064714
small_panel,california,regression,371,0.9096562254254124,0.6108319886243865,0.5664253417690623,0.15535698608809678
small_panel,california,regression,372,1.358260506748468,0.7170213469552622,0.8401562910456507,-0.17922114422505975
small_panel,california,regression,373,1.177750321714726,0.688441572164101,0.6276978012641448,0.06522852916296284
small_panel,california,regression,374,1.1774305611185583,0.5830226693082186,0.5849471059394251,-0.12163585171611246
small_panel,california,regression,375,0.5904835865508198,0.47305655625145004,0.4117595670818076,0.04538505855921282
small_panel,california,regression,376,1.0964888892661095,0.6770819052231161,0.5337070255391436,0.0059731750816833795
small_panel,california,regression,377,0.9152697150797708,0.5947477582889922,0.3329095215971676,0.03716670142579348
small_panel,california,regression,378,0.6655001528196071,0.49253496411522885,0.5769546937712738,0.08012950951235087
small_panel,california,regression,379,1.6427765891040693,0.6993243057979692,0.7523432928182244,0.19043180262438697
small_panel,california,regression,380,1.0643951386810022,0.6604245142361654,0.4640217797536532,0.04435949337765521
small_panel,california,regression,381,0.7306759720283452,0.5583370403469178,0.43180483443354734,0.07840899460363171
small_panel,california,regression,382,1.298493599723262,0.6567074449308579,0.5387176624085586,-0.22172328505448613
small_panel,california,regression,383,0.5586918576336899,0.42784308973998786,0.5120216064099739,0.06232176624752217
small_panel,california,regression,384,0.9627509764293212,0.5886963560313001,0.44697984218483455,0.006846704180662577
small_panel,california,regression,385,0.9425271142895391,0.6307889127989765,0.48594132768875176,0.25035709818412855
small_panel,california,regression,386,1.502168073433616,0.7359901636265738,0.6076853031451581,0.13952464048885016
small_panel,california,regression,387,0.7706228266765237,0.46558561964418393,0.2785963163089172,-0.037049968005697265
small_panel,california,regression,388,0.6910862265021274,0.5010391971441515,0.3838616114200241,0.10310595677081036
small_panel,california,regression,389,1.008483657426372,0.641794262792901,0.5275185920620838,-0.05996107774292381
small_panel,california,regression,390,0.7647472749239483,0.5650912391624651,0.5110206533770031,0.3171874692421883
small_panel,california,regression,391,1.1266867567461507,0.5938649934065132,0.5374299651782655,0.05799084678729094
small_panel,california,regression,392,0.8569693255307871,0.587887632178741,0.602108968333452,-0.17347828469272963
small_panel,california,regression,393,1.2153482768302002,0.6914308071709852,0.7075855753166366,0.006325124907720969
small_panel,california,regression,394,0.8806983613364902,0.6108108309044805,0.5477339779206589,0.07662374254033222
small_panel,california,regression,395,0.8526581845297543,0.5650053231422562,0.5051742227683759,0.06041736195262848
small_panel,california,regression,396,0.8906586137866358,0.6124205302596087,0.4779010305058547,0.3825121400884248
small_panel,california,regression,397,1.3260873511107303,0.616550943631156,0.5726802727835905,-0.4000581840149491
small_panel,california,regression,398,0.9304926908115039,0.6170777584956406,0.5300494530046452,0.2312597889633019
small_panel,california,regression,399,1.1556980014419282,0.6713462417956538,0.42923461829656673,-0.13039457506804286
small_panel,california,regression,400,0.7884480949333641,0.48961643140802424,0.578175637458521,-0.18632633274469979
small_panel,california,regression,401,0.623557508609276,0.49219793448498256,0.5205634597924117,-0.05474844473143703
small_panel,california,regression,402,0.5872748386794452,0.4317924476613785,0.3182538462450071,0.555820897147107
small_panel,california,regression,403,1.2619551263930455,0.6663837336602381,0.5272490556934605,0.285381353509377
small_panel,california,regression,404,0.9997613449695637,0.5522960343400178,0.4504107033289982,0.08640832111166463
small_panel,california,regression,405,0.1875509006053332,0.26107933950347184,0.36316039381118365,0.005597060785417218
small_panel,california,regression,406,1.061258142250328,0.6539478736396513,0.3551110274393312,0.06672316760637531
small_panel,california,regression,407,0.7040471212891664,0.5061350061418041,0.5625460484215831,0.29110679196010314
small_panel,california,regression,408,0.736665727606036,0.51004800503272,0.38067171753497475,0.0488504529667213
small_panel,california,regression,409,1.7324627687382832,0.794274718112403,0.5522908448685476,-0.2973027257821772
small_panel,california,regression,410,0.897776010914459,0.6052715558230299,0.6403238530677091,-0.00867382296340935
small_panel,california,regression,411,0.9850922586126314,0.6247766361775927,0.5762957192787177,0.19075413404921493
small_panel,california,regression,412,1.1346514760126731,0.6063507660602391,0.4745628711136234,-0.2017452114665843
small_panel,california,regression,413,1.0338672649114218,0.5876930161275786,0.5079053771056166,-0.005654946018119
small_panel,california,regression,414,1.2430321582140718,0.6965646430219022,0.41176847068846567,0.25877034748768435
small_panel,california,regression,415,1.0509709724230132,0.6605533314304248,0.6572328863380789,0.23176039558617978
small_panel,california,regression,416,0.7302161578130155,0.5440423984055177,0.42378488446487633,0.006050785777695911
small_panel,california,regression,417,1.0401596064865952,0.6594300869280199,0.7075705194936637,0.31020203003942814
small_panel,california,regression,418,0.728463717515265,0.5704768420590864,0.5229536156951099,0.06031169091133326
small_panel,california,regression,419,0.8572937642243956,0.5657580097157817,0.3033969358030995,0.0954692323854196
small_panel,california,regression,420,1.107539316985995,0.5967760184986229,0.4947800908518557,0.12145353929356117
small_panel,california,regression,421,0.9329752589042166,0.6024496474777328,0.5976006849639824,0.5273285163757837
small_panel,california,regression,422,0.8325284661591507,0.5005051911682812,0.33839000776691924,-0.15963672114770144
small_panel,california,regression,423,0.9687252142049021,0.5783003804599944,0.4744935264487132,-0.04024381148696854
small_panel,california,regression,424,0.6547799793720012,0.474960492467583,0.3937235359718211,0.020831179466013428
small_panel,california,regression,425,0.7430847243403549,0.43746047020853973,0.32709884452596855,-0.10852099050812591
small_panel,california,regression,426,0.9431450761218191,0.6373365667335747,0.5827695782982779,1.281946601031104
small_panel,california,regression,427,0.7731982292534757,0.5130879665118406,0.6657965321557809,0.27857811363563245
small_panel,california,regression,428,1.0687473747137815,0.6564939988271845,0.4016668314623754,0.2874326958716835
small_panel,california,regression,429,0.6445774936416425,0.42189523926566297,0.3437453499970903,0.1915886643817062
small_panel,california,regression,430,1.3021375944124152,0.7113308403687497,0.5159241939694778,0.042837902547267825
small_panel,california,regression,431,0.45195705305090295,0.37207000328570217,0.3156127050220423,0.014441461351606621
small_panel,california,regression,432,1.0162852340109318,0.6087481445312143,0.410212357926222,0.18584716456198636
small_panel,california,regression,433,0.9784141087075646,0.6344934015954956,0.45477080708924933,-0.07274553749733892
small_panel,california,regression,434,1.2272318156183453,0.5380747705901723,0.5939585560265767,-0.4276051616451806
small_panel,california,regression,435,1.432436834390827,0.703622648988239,0.4576156175931313,0.17927655007888155
small_panel,california,regression,436,0.7182333000987208,0.49380961216758157,0.4188051942911222,-0.4936702748478492
small_panel,california,regression,437,1.4020422629350426,0.7498114156468949,0.8175848273616769,0.29653369040741473
small_panel,california,regression,438,1.7556053811518955,0.6958413065766232,0.7499761435655145,-0.16370517353021175
small_panel,california,regression,439,0.5547447412402432,0.4283158761451086,0.3348441550986389,0.0664765427752132
small_panel,california,regression,440,0.7745412041215557,0.560184481573598,0.46534657353810727,0.07972151639539171
small_panel,california,regression,441,1.010097780682422,0.5942534238094751,0.48230215753332206,0.20945580950959464
small_panel,california,regression,442,0.8080529356838322,0.43950656895130835,0.371049858247859,0.014185152702580694
small_panel,california,regression,443,1.9081675177368647,0.8038690225194421,0.7601382959294346,1.8594140512544286
small_panel,california,regression,444,0.8815725553257413,0.5214697704723613,0.461411370696442,-0.23951076526258985
small_panel,california,regression,445,0.5934590381232684,0.4536375997752814,0.37030149654650196,0.18291704516604956
small_panel,california,regression,446,1.3877270139751736,0.714903454963273,0.4806622246437476,-0.13351463872215308
small_panel,california,regression,447,0.8110657288249803,0.5659812006615217,0.3538644692942178,0.06270917443120383
small_panel,california,regression,448,1.3791236158295246,0.6866812223204519,0.6238139525071875,-0.1253081546979875
small_panel,california,regression,449,1.5057749406295409,0.6223382251954519,0.6813011584191527,-0.9744110866739801
small_panel,california,regression,450,1.1029729040863756,0.672295256885182,0.6074764519844625,0.020840904930753634
small_panel,california,regression,451,0.6958482350005365,0.5621555255531063,0.4815354798332065,0.30323863048466926
small_panel,california,regression,452,1.1060859317244434,0.6705372812672965,0.4085788187077926,0.43586260935917065
small_panel,california,regression,453,1.6768008049816086,0.6910019175442044,0.6901210450896801,-0.13193944501527533
small_panel,california,regression,454,1.7117369278865224,0.729477540158665,0.7209529443816795,0.6177382740782984
small_panel,california,regression,455,0.84209459272525,0.5800037477211568,0.3555976463063562,-0.2277306704127804
small_panel,california,regression,456,0.8407174356370685,0.6099806341752763,0.44416178746492946,0.18940333669343645
small_panel,california,regression,457,1.088541997492321,0.5846964961435365,0.4550371255565806,-0.3402947248625636
small_panel,california,regression,458,0.8886330383549088,0.57957119654842,0.32719040948053896,0.023952005242416474
small_panel,california,regression,459,0.5616894565287673,0.4157038178080385,0.5325856504674801,-0.11980734097784485
small_panel,california,regression,460,0.5798262249743502,0.48103424183977306,0.428742438986546,0.0542593044736317
small_panel,california,regression,461,1.4161814415632068,0.7281085954398675,0.8473637502317716,0.3262532818611241
small_panel,california,regression,462,1.1788043798556895,0.6738508673035859,0.5348178049221771,-0.1957406817937266
small_panel,california,regression,463,1.1113112494172632,0.6819284414392908,0.6090413401902204,0.22408505362685727
small_panel,california,regression,464,0.8541692055028565,0.5219675548420534,0.45494720758875196,-0.09389020934595638
small_panel,california,regression,465,1.0826831620835455,0.6368717465716894,0.4452191418340593,0.3654339373161688
small_panel,california,regression,466,1.0608635015798826,0.6606889135213654,0.48357507683883083,0.1299159204126974
small_panel,california,regression,467,1.0051566568926507,0.5794272424961978,0.4973477428170496,0.2436471060609524
small_panel,california,regression,468,1.227769781127699,0.691942677119163,0.7094513813160093,-0.026520839274069674
small_panel,california,regression,469,0.9613526172030179,0.6322745762630974,0.6195403625346682,2.175169224417338
small_panel,california,regression,470,1.005412711919658,0.6527148158592807,0.5221559552466793,0.05030258984586311
small_panel,california,regression,471,0.9101253046143472,0.5400928203311801,0.6210413916740845,0.00992716765207402
small_panel,california,regression,472,0.8802533277472898,0.5863943380171409,0.4192560523327971,0.16942415098927888
small_panel,california,regression,473,0.6597826646456549,0.47126100033540463,0.4822805899458126,0.027780997463409562
small_panel,california,regression,474,0.7957095708235309,0.5500716040295127,0.6540381023459558,0.15723944998305117
small_panel,california,regression,475,1.2359733398299364,0.6442281146032524,0.4995534827527391,-0.3409662831455178
small_panel,california,regression,476,0.30690870112236324,0.2760969315613787,0.3390663139790316,-0.056956390285682446
small_panel,california,regression,477,1.1744432380613314,0.630530564442159,0.5498165411939968,-0.03536892117029766
small_panel,california,regression,478,0.7088369775654675,0.5338755401740549,0.34978726344126515,-0.03591512261323371
small_panel,california,regression,479,0.7458737729244781,0.5719057861478161,0.50756303233053,-0.19793652300189546
small_panel,diamond,regression,480,0.28194714072114413,0.29905305315061054,0.21011514476953375,-0.02474155907499309
small_panel,diamond,regression,481,0.04229301827350847,0.12495023471946302,0.2559105103080226,0.04526051795388919
small_panel,diamond,regression,482,0.5361047878444869,0.4029365613550249,0.31440172601920213,-0.11093153986153381
small_panel,diamond,regression,483,0.4005529955096009,0.369279445219633,0.2642992286692928,0.011947876659641476
small_panel,diamond,regression,484,0.2644420105217828,0.301536191097785,0.24720876877226142,-0.027785775547819802
small_panel,diamond,regression,485,0.298254975449315,0.30262561469945193,0.21906272046236563,-0.0031588022910639113
small_panel,diamond,regression,486,0.5093614469414091,0.43984609408988484,0.3390651722746221,0.011394609486942597
small_panel,diamond,regression,487,0.17475590377064742,0.21104585156097694,0.24646626918080117,0.010671462864285663
small_panel,diamond,regression,488,0.22631563678906855,0.25454019561687014,0.21350991949434597,-0.0734314378142602
small_panel,diamond,regression,489,0.3193940564480473,0.3329584902259316,0.2588103573043095,-0.05317267707403284
small_panel,diamond,regression,490,0.2783973371517639,0.2655499793974313,0.21226271398385832,0.03885982097430207
small_panel,diamond,regression,491,0.3032225497329774,0.3194287115818494,0.21101257299399404,0.036029623683571654
small_panel,diamond,regression,492,0.14863764660956427,0.20070485399180116,0.20476633545519027,0.046961316253768315
small_panel,diamond,regression,493,0.17162595782776705,0.23259545782828822,0.22591066340405522,-0.03912041023234614
small_panel,diamond,regression,494,0.37417704825972076,0.3818054188420882,0.34678479026642245,-0.015710676447520555
small_panel,diamond,regression,495,0.18779180955470054,0.26288086942891453,0.2328340153921885,0.08075719418064153
small_panel,diamond,regression,496,0.2580515380567579,0.3102651615183383,0.23480018553655507,0.008835591432246881
small_panel,diamond,regression,497,0.21968039550184787,0.28912118384400565,0.25531404218392,0.05504247976936816
small_panel,diamond,regression,498,0.37063103333522346,0.3703427575000974,0.2569089299230614,0.09786045175559588
small_panel,diamond,regression,499,0.1564393128820129,0.21779864588002423,0.2348012907147104,0.01700060959511629
small_panel,diamond,regression,500,0.23756968396280814,0.27772758859030394,0.21070821254182337,0.0700376815755328
small_panel,diamond,regression,501,0.3993318022572407,0.3626168996537509,0.2744905878139488,-0.05921793444205581
small_panel,diamond,regression,502,0.23035686022472285,0.2936899977922029,0.2258563116086675,0.0898692243744843
small_panel,diamond,regression,503,0.2569525287024277,0.28924175998183554,0.2209436736990705,0.4833517345134899
small_panel,diamond,regression,504,0.21038442278628455,0.2320648526042566,0.21429900357872586,-0.020179482716300212
small_panel,diamond,regression,505,0.23627893278024423,0.2707855115086484,0.22400736840535548,0.038303871115276444
small_panel,diamond,regression,506,0.43435347179424266,0.3687400998271151,0.27466377572265044,-0.028918870989355527
small_panel,diamond,regression,507,0.21354244072885023,0.23706869804893205,0.22852115167362738,0.007930193229923943
small_panel,diamond,regression,508,0.2681972912043702,0.3128472196383309,0.21151811099715584,-0.001519823525014674
small_panel,diamond,regression,509,0.4237407374129208,0.36375021526106877,0.2715803036476527,-0.03293148710364435
small_panel,diamond,regression,510,0.22122330827659115,0.25820989722125104,0.22979410735606362,0.06485735655744596
small_panel,diamond,regression,511,0.23945966124012513,0.27226146037037224,0.21844088301771727,0.09553620364561144
small_panel,diamond,regression,512,0.321357613909972,0.32458145440059316,0.22508930913130598,-0.07300175701479328
small_panel,diamond,regression,513,0.17889912601086644,0.25217535222074494,0.20717363372149067,0.006526053980338675
small_panel,diamond,regression,514,0.22174368137510403,0.27640538934883435,0.2168976885505313,-0.013327286320224174
small_panel,diamond,regression,515,0.24820495623186212,0.2953091242551889,0.23300505543448513,0.018728507991711107
small_panel,diamond,regression,516,0.32583956189805907,0.3488254707064537,0.2484803913324337,0.1501829473086348
small_panel,diamond,regression,517,0.2808869135061842,0.31840358002627506,0.22875634616121954,0.09737821463306506
small_panel,diamond,regression,518,0.5784059526050152,0.49468224659424415,0.33736791156354257,-0.0054295755024185155
small_panel,diamond,regression,519,0.30023621679606416,0.3310357339256881,0.251922970757125,0.008647211667768384
small_panel,diamond,regression,520,0.45346277212064995,0.37633806118244295,0.29758284852416866,0.012867328467021766
small_panel,diamond,regression,521,0.3374461259529194,0.3526385565879719,0.24612404309399766,0.07528252251119993
small_panel,diamond,regression,522,0.6087417111563007,0.4853014791605846,0.3499928995100973,0.3533000436302046
small_panel,diamond,regression,523,0.31908303841924224,0.35956839157210224,0.2522894103585982,0.05208945465795389
small_panel,diamond,regression,524,0.3514924484459524,0.3580729555411568,0.2698890301350234,-0.03228158863881525
small_panel,diamond,regression,525,0.1658688756128104,0.2614657523372355,0.2485791152463289,0.006579462875450526
small_panel,diamond,regression,526,0.30181558884205417,0.3221842408709745,0.25060720935647124,0.09077159780900668
small_panel,diamond,regression,527,0.3495420095168621,0.27801020375653135,0.2314112018635002,0.02844348609820191
small_panel,diamond,regression,528,0.3530096008166334,0.32440438006330263,0.32352569130353753,-0.01144529614366463
small_panel,diamond,regression,529,0.2542257337591932,0.2922278482597014,0.22906429129245856,-0.04470192828111608
small_panel,diamond,regression,530,0.47103718016978197,0.410476483453173,0.27074770859439357,0.16683604132940522
small_panel,diamond,regression,531,0.36973106406393896,0.33886194716976753,0.23118845961823412,-0.054756331980612694
small_panel,diamond,regression,532,0.24572293971154324,0.3035922804283405,0.2337326694599355,-0.015256122670507355
small_panel,diamond,regression,533,0.26737991887602347,0.2796434970066679,0.2311737253031779,-0.012529254187553907
small_panel,diamond,regression,534,0.48330816556976175,0.38584480830732815,0.2393784349015888,0.20230117183250695
small_panel,diamond,regression,535,0.34813589317330795,0.3245679451237734,0.243361120347471,-0.038183437070186566
small_panel,diamond,regression,536,0.1729543886106945,0.2125376150174876,0.234399803813781,0.029136392110875375
small_panel,diamond,regression,537,0.24232370641847387,0.27143291431042316,0.19900247304514498,0.0723396257987391
small_panel,diamond,regression,538,0.1419092132085003,0.20832745721595453,0.22329408949879526,0.08686117843691266
small_panel,diamond,regression,539,0.20205249213633703,0.27644017247781644,0.291183697944044,-0.07241095033321665
small_panel,diamond,regression,540,0.307706801690089,0.3281569465615429,0.21988089057885402,0.014889668757688934
small_panel,diamond,regression,541,0.21983614923035505,0.25787447379276285,0.21512412896743233,0.055314305058991264
small_panel,diamond,regression,542,0.25450514488466675,0.3102148149449684,0.3830374216651049,0.008731081477905356
small_panel,diamond,regression,543,0.27255665759885844,0.32399997089557686,0.26878309136054507,0.06237882281084273
small_panel,diamond,regression,544,0.18615747842972458,0.21310697361291198,0.21677215990928803,0.036496749944519014
small_panel,diamond,regression,545,0.14687782728784812,0.20979147603164183,0.26553846103552275,-0.10954887802549007
small_panel,diamond,regression,546,0.13956879120396146,0.21604695777466237,0.19235332635184535,0.06582149769897572
small_panel,diamond,regression,547,0.2105291888493565,0.26859673973368364,0.22791816606237056,0.0021506619106792524
small_panel,diamond,regression,548,0.46244151605832223,0.3891231770639454,0.274008444419437,0.1100430570533455
small_panel,diamond,regression,549,0.2908450364235209,0.296049576828337,0.2172093336841236,-0.06012405637494411
small_panel,diamond,regression,550,0.21549398129492947,0.3115385622611084,0.3180606471914235,-0.1368594432947403
small_panel,diamond,regression,551,0.22490159345606428,0.26710792599694977,0.2107793419311143,0.055629894970859795
small_panel,diamond,regression,552,0.2937733471816032,0.3195288534066775,0.2470723492164378,0.03604128169397525
small_panel,diamond,regression,553,0.35830599177550065,0.35437951305702087,0.2705185095594859,-0.22935037979107498
small_panel,diamond,regression,554,0.19270969794735207,0.2804629190519953,0.26076508571281104,0.01789185546067107
small_panel,diamond,regression,555,0.1988006504293574,0.25461743554492,0.25106924588478474,-0.06976207938631585
small_panel,diamond,regression,556,0.2338349245567649,0.2590640228609876,0.21693273959453016,-0.07410531608101567
small_panel,diamond,regression,557,0.266835722994141,0.28749610829845135,0.23332151623296143,0.00021120096585214299
small_panel,diamond,regression,558,0.20964980679556855,0.2620369975170716,0.20242046625335755,0.04038245158107645
small_panel,diamond,regression,559,0.18999770325664406,0.2458198992713139,0.19139489212388247,-0.10258471484043319
small_panel,diamond,regression,560,0.2644791263559851,0.29597242549267044,0.22823526134124208,0.01949037642207263
small_panel,diamond,regression,561,0.33124047482660735,0.32257909279698566,0.22669659270940745,0.03471323871331178
small_panel,diamond,regression,562,0.20893168305075854,0.2684948275182728,0.24681828843820822,0.11532056692599069
small_panel,diamond,regression,563,0.20292351904013453,0.24370702511736636,0.2385209737032649,0.017857303514514755
small_panel,diamond,regression,564,0.19232302507261315,0.21112492168731423,0.22448539577085957,0.014279634825851595
small_panel,diamond,regression,565,0.9362441371015068,0.5690098539498947,0.3523504927524852,0.07296628048299791
small_panel,diamond,regression,566,0.48678027780675936,0.38718364003532885,0.31810815636233514,-0.025650568112056016
small_panel,diamond,regression,567,0.24313964485225514,0.2665008441566824,0.2361006881423826,0.009201470130527412
small_panel,diamond,regression,568,0.26934593978804844,0.27979001118951075,0.2074771919405087,-0.011794686459145165
small_panel,diamond,regression,569,0.26378487575840825,0.30331565117992165,0.23850890616018147,0.011143238107012232
small_panel,diamond,regression,570,0.19485867258551576,0.24952181546362592,0.22479360927455383,0.005077749847711033
small_panel,diamond,regression,571,0.36897405481407874,0.3071708679241282,0.24733927707912165,0.014278255259701833
small_panel,diamond,regression,572,0.23231603712898302,0.2645305210262506,0.20530992544445548,0.02434525089028483
small_panel,diamond,regression,573,0.22115798430101802,0.25080508350323977,0.20442918254319054,0.07908529783351215
